title , platform , release_date , developer , genres , reviewer , metascore , review
Darkstalkers Resurrection,Xbox 360,Mar-13-2013,Iron Galaxy Studios,Action | Miscellaneous | Fighting | Compilation | 2D,The Escapist,100,Darkstalkers Resurrection isnt just a re-release of two classic fighting games it also stands as the best example to date of how to revive games from the 1990s on modern gaming hardware.
Dark Souls III: The Ringed City,PlayStation 4,Mar-28-2017,From Software,Role-Playing | Action RPG,LEVEL (Czech Republic),100,FromSoftware definitely couldnt say a better goodbye to the series than they did in The Ringed City. This spin-off brought not only some of the best bosses in the whole series but also impressive locations and distinctive characters that deepen the mysterious world. [Issue#274]
Dragon Age: Origins - Awakening,PC,Mar-16-2010,BioWare,Role-Playing | PC-style RPG | PC-style RPG | Western-Style,The Escapist,100,It admirably accomplishes what an expansion is supposed to do and doesnt in any way diminish what made the great one of the best RPGs ever made.
Peter Jackson's King Kong: The Official Game of the Movie,Xbox,Nov-21-2005,Ubisoft Montpellier,Action Adventure | Modern,Just Adventure,100,The most exciting immersive game you will play this year and almost any other year for that matter. Hopefully it will set the standards for future movie-based games much as the 1933 film set standards for future generations of film-makers.
Danganronpa: Trigger Happy Havoc,PC,Feb-18-2016,Spike Chunsoft,Adventure | Visual Novel,CD-Action,90,Trigger Happy Havoc is an unsettling journey an absorbing moral dilemma and a brilliant tangled criminal story. [05/2016 p.60]
Hearthstone: Heroes of Warcraft - Blackrock Mountain,PC,Apr-2-2015,Blizzard Entertainment,Strategy | Turn-Based | Card Battle,Game Informer,90,While there’s not a whole lot for players to do in the single-player campaign after they punch out the content on normal and heroic difficulty the cards that can be acquired here will have impact in casual ranked and arena play for years to come.
Madden NFL 07,GameCube,Aug-22-2006,EA Tiburon,Sports | Traditional | Football | Sim,Cheat Code Central,96,To say that the Lead Blocking Control completely revolutionizes Madden is the understatement of the year.
Rome: Total War Barbarian Invasion,PC,Sep-27-2005,Creative Assembly,Strategy | Real-Time | Historic | General,Pelit (Finland),93,Despite the short list of new features Barbarian Invasion complements Rome: Total War perfectly. [Nov 2005]
The Pinball Arcade,Xbox 360,Apr-4-2012,Farsight Studios,Action | Miscellaneous | Parlor | Pinball | Pinball,Gaming Age,100,If you have any love for pinball you should definitely pick up The Pinball Arcade. Its presentation and re-creation of actual pinball tables is second to none and deserves to be seen and experienced by as many people as possible.
Gradius V,PlayStation 2,Sep-14-2004,Treasure,Action | Shooter | Scrolling,GamePro,100,Incredibly difficult and insanely enjoyable Gradius V is one of those magical games that you can pick up and play instantly but spend weeks mastering. [Nov 2004 p.104]
Marvel: Ultimate Alliance,Xbox 360,Oct-24-2006,Raven Software,Role-Playing | Action RPG | Action RPG,AceGamez,100,A fantastic game. Its got everything - easy varied and interesting combat a huge roster of superheroes and supervillains gorgeous visual effects plus its easily the most entertaining game Ive played online in a long long time.
Top Spin 4,PlayStation 3,Mar-15-2011,2K Czech,Sports | Traditional | Individual | Tennis | Tennis,Vandal,92,Surely there will be better tennis simulators in coming years but after many hours with Top Spin 4 we cant imagine how to improve the recreation of the sport with such fun.
Sega Ages: Virtua Racing,Switch,Jun-27-2019,Sega AM2 | M2,Racing | Arcade | Automobile,Digital Chumps,90,With Virtua Racing M2 proves the Switch is a capable showcase for Sega Model 1’s divine austerity. As a three-course arcade racer with one car Virtua Racing only goes as far as its $8 price tag. Through the lens of arcade and Sega enthusiasts however this port of Virtua Racing looks like it should be preserved under glass. How lucky we are to be able to pick it up and enjoy it.
NCAA Football 12,Xbox 360,Jul-12-2011,EA Sports,Sports | Traditional | Team | Football | Sim | Sim,Game Chronicles,94,It may feel like a minor upgrade but NCAA Football 12 really adds the eye candy graphics to make it compete with other sports games this year. NCAA Football 12 takes us to the next level of depth and authenticity with new Game Day traditions improved Road to Glory mode and a ton of little detail improvements that make it a real joy for any college football fan to play. All thats missing is the tailgate party.
Guitar Hero III: Legends of Rock,PlayStation 2,Oct-28-2007,Neversoft Entertainment | BudCat,Miscellaneous | Rhythm | Music,GameZone,93,The best song selection yet combined with unparalleled playability and a challenge for anyone from beginner to master makes this PS2’s definitive music game. A must-have for anyone who plays video games to have fun.
The Darkness,Xbox 360,Jun-25-2007,Starbreeze,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Game Almighty,92,A game that’s built on a foundation of great gameplay with an intense and unique story. The look and sound of the game are awesome as well.
I Expect You To Die,PlayStation 4,Dec-13-2016,Schell Games,Adventure | 3D | First-Person,High-Def Digest,90,A must-have puzzle game for PlayStation VR owners. Its one of the most polished titles available for the headset and really shows how the medium can open up new ideas for developers.
Etrian Odyssey 2 Untold: The Fafnir Knight,3DS,Aug-4-2015,Atlus,Role-Playing | Japanese-Style | Western-Style,Gamers\' Temple,94,We have a new champion in the Etrian Odyssey series.
Disgaea DS,DS,Sep-23-2008,Nippon Ichi Software,Strategy | Turn-Based | Fantasy | Fantasy | Tactics,Worth Playing,95,This really truly is Disgaea stripped of its stationary roots and shoved onto a tiny cartridge without missing a step. Everything about this title will appeal to the gamer whos been intrigued by the strategy genre but been too put off by how dire and dramatic it can be.
Lunar Knights,DS,Feb-6-2007,Kojima Productions,Role-Playing | Action RPG | Action RPG,GameShark,100,The gameplay is multilayered the storyline is deep and the overall presentation is the most polished weve seen in a long while.
Blasphemous,Xbox One,Sep-10-2019,The Game Kitchen,Action Adventure | Open-World,CGMagazine,100,A brilliantly realized brutal and bloody Metroidvania that is the next best thing to reading up on Catholic Martyrs while you whip yourself with a barbed cat-o-nine-tails.
Hacknet,PC,Aug-12-2015,Orann,General | Miscellaneous | General,DarkStation,100,Simple and complex HackNet is a thrilling and eye opening look into the world that keeps making headlines in the news. Kudos to Team Fractal Alligator for making something so complex feel accessible to everyone.
The Walking Dead: Season Two Episode 3 - In Harm's Way,Xbox 360,May-14-2014,Telltale Games,General | Action | Adventure | General | Point-and-Click,Machinima,100,This episode is a dire reminder of how the cruelest monsters aren’t the undead and that the worst is always lurking around the corner.
Test Drive Unlimited,Xbox 360,Sep-5-2006,Eden Studios,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Gaming Age,91,Even more impressive is the fact that the game is set in real mileage (or kilometers depending on your region) which means you may be in for a very long ride if your race spans over 100 miles. With over 1000 miles of terrain you will be driving well over 100 hours if you want to do or see everything in the game.
Tales of Monkey Island Chapter 3: Lair of the Leviathan,PC,Sep-29-2009,Telltale Games,Adventure | General | 3D | Fantasy | Third-Person | Fantasy,ZTGD,95,Lair of the Leviathan is the best chapter yet and it thrills me for the future of the series. Halfway through Telltale has proven that they know what theyre doing. Bring on the next!
The Walking Dead: A Telltale Games Series - The Complete First Season,PlayStation Vita,Aug-20-2013,Telltale Games,Miscellaneous | Adventure | Compilation | Compilation | Point-and-Click,Gaming Age,100,Presumably this is something that was already known by everyone thats already played The Walking Dead on PS3/Xbox/PC/iOS but if you havent yet had a chance to see it for yourself then you owe it to yourself to rectify your oversight and get it for your PS Vita immediately.
Blur,Xbox 360,May-25-2010,Bizarre Creations,Driving | Racing | Arcade | Arcade | Automobile,Cheat Code Central,92,Blurs mix of strategy-based power-ups load-out menus and largely varied challenges really make this game a must for all automotive fans. In a genre this oversaturated it is good to know that there is still some innovation left.
FIFA 15,Xbox One,Sep-23-2014,EA Sports,Sports | Traditional | Team | Soccer | Sim,Guardian,100,If this is your first Fifa game on the new gen consoles then you will be blown away by all the little details that together contribute to an overall experience not too dissimilar to watching football on live television. If you owned Fifa 14 on Xbox One or PS3 Fifa 15 is still a significant upgrade though maybe not the revolutionary product that it was built up to be.
Neverwinter Nights 2: Mask of The Betrayer,PC,Oct-9-2007,Obsidian Entertainment,Role-Playing | PC-style RPG | PC-style RPG | Western-Style,Game Informer,90,Mask of the Betrayer delivers on all fronts: tactical battles exceptional story and great characters. It’s truly remarkable how far NWN 2 has come. It’s not perfect but as far as I’m concerned the smooth execution and excellent new content in this expansion make this the best electronic D&D experience since Baldur’s Gate II.
Need for Speed Most Wanted,PlayStation 2,Nov-15-2005,EA Canada,Driving | Racing | GT / Street,Game Chronicles,93,It offers things that both Underground and Hot Pursuit lack. Nice visuals and an amazing array of tuners and exotics to choose from could possibly make this the most wanted racing game for the Playstation 2 this season.
Sins of a Solar Empire: Rebellion,PC,Jun-12-2012,Ironclad Games,Strategy | General | General,Quarter to Three,100,Rebellion is nearly as revolutionary with its new subfactions and its easily as revolutionary with its new victory conditions.
Broken Sword: The Sleeping Dragon,PC,Nov-17-2003,Revolution Software,Adventure | 3D | Modern | Third-Person | Modern,Just Adventure,100,A triumph. It’s at the same time a real 3D game and a crackerjack pure adventure. High levels of craftsmanship and designer TLC are evident throughout the game. Playing it is like falling into an exciting movie thriller. [Grade = A+]
Age of Wonders: Shadow Magic,PC,Jul-25-2003,Triumph Studios,Strategy | Turn-Based | Fantasy | General | Fantasy,Game Chronicles,93,With its highly varied gameplay mesmerizing atmosphere gorgeous soundtrack and overall polish Age of Wonders: Shadow Magic is a hypnotizing game so absorbing that it made the world around me dissolve away.
ATV Offroad Fury 2,PlayStation 2,Nov-9-2002,Rainbow Studios,Driving | Racing | Rally / Offroad,GamePro,100,A rock ‘n’ rollin’ wrist-snapping slug of adrenaline on four-wheels that challenges you at every turn.
Mega Man Zero,Game Boy Advance,Sep-9-2002,Inti,Action | Platformer | 2D,Nintendojo,95,Great graphics great story great sound and great replay value (as it will take many tries to get every Elf and many tries to get a perfect rank).
SOCOM: U.S. Navy SEALs,PlayStation 2,Aug-27-2002,Zipper Interactive,Action | Shooter | Third-Person | Tactical | Modern,Official U.S. Playstation Magazine,100,I love this game and I dont see myself playing anything else at home for a good three or four months. [Sept 2002 p.11]
Tom Clancy's Ghost Recon: Desert Siege,PC,Mar-27-2002,Red Storm Entertainment,Action | Shooter | Shooter | First-Person | Tactical | Modern | Modern,netjak,92,If you already own the original this is a must have. If you dont own the original; shame on you. Pick up Ghost Recon and the expansion in one swoop.
Warlords Battlecry II,PC,Mar-11-2002,Strategic Studies Group,Strategy | Real-Time | Fantasy | General | Fantasy,PC Gamer,90,But what separates Warlords Battlecry II from the horde are its scope and depth. You dont just have two or three races – you have 12. [June 2002 p.72]
Ring of Red,PlayStation 2,Mar-12-2001,Konami,Strategy | Real-Time | Sci-Fi,Daily Radar,100,Definitely a cut about the rest. Not only is it one of the best console-based strategy games of all time it also shows a level of quality that is lacking in many PS2 titles.
Sairento VR,PlayStation 4,Jul-10-2019,Mixed Realms Pte Ltd,Action | Shooter | Light Gun,PlayStation Universe,95,Sairento VR is one of the best games on PSVR. With non-stop action and thrilling acrobatic controls. It delivers an adrenaline shot of pure action straight to the heart. There is simply nothing else like Sairento VR on PSVR or any system for that matter. This is a groundbreaking standard-setting game that will serve as a waypoint for VR action games for years to come.
Football Manager Live,PC,Jan-23-2009,Sports Interactive,Sports | Traditional | Team | Soccer | Management | Management,MEGamers,94,FML however is a game that will reward you for every minute you spend on it and in the end is a fantastically well done game.
Prey: Mooncrash,Xbox One,Jun-10-2018,Arkane Studios,Action | Shooter | First-Person | Arcade,TheXboxHub,90,With more of the same charm and horror that made Prey so enjoyable and plenty of variety and challenge brought with each unique run Arkane Studios have done a fantastic job at giving us a quality triple-A roguelike experience.
The Walking Dead: Season Two Episode 2 - A House Divided,PlayStation 3,Mar-4-2014,Telltale Games,General | Action | Adventure | General | Point-and-Click,PlayStation Universe,95,A House Divided leverages streamlined gameplay to yield serious character and plot development. Alongside more technical polish than The Walking Dead has ever seen this is Telltales best effort yet.
Marvel: Ultimate Alliance,PC,Oct-24-2006,Raven Software,Role-Playing | Action RPG | Action RPG,PGNx Media,91,The game includes tons of gameplay a plethora of Marvel characters a great presentation and successfully balances the action and RPG elements while letting players choose just how much they want to micromanage.
Metro Exodus,PC,Feb-15-2019,4A Games,Action | Shooter | First-Person | Arcade,Ragequit.gr,95,Gorgeous vast hugely atmospheric and full of undefeated soul. A Molotov cocktail of emotional narrative and explosive thrills this is 2019s first serious Game of the Year contender.
Darksiders,PlayStation 3,Jan-5-2010,Vigil Games,Action Adventure | Modern | Modern | Open-World,Play Magazine,100,If ever there was a pure gamer’s game Darksiders is it.
The Talos Principle: Road To Gehenna,PC,Jul-23-2015,Croteam,Adventure | 3D | First-Person,Pelit (Finland),92,Takes the puzzle mechanics of the base game to a whole new level and offers an intriguing side story to boot. With Road to Gehenna The Talos Principle may just have become the best of its genre. [Sept 2015]
Lara Croft and the Guardian of Light,PC,Sep-28-2010,Crystal Dynamics | Nixxes Software,Action Adventure | Adventure | General | General,1UP,91,If you dont have a friend within driving distance you may want to wait until Guardian of Lights online multiplayer is switched on; the games single-player mode is competent but incomparable to the sheer joy of raiding tombs with a friend.
Stellaris: Utopia,PC,Apr-6-2017,Paradox Development Studio,Strategy | Real-Time | General,GameWatcher,90,A much-needed expansion that sures up the shallowness of the empire building and management. Utopia adds great depth and new layers of progression that make building your interstellar empire a much more unique and enjoyable experience.
Tales From The Borderlands: Episode 1 - Zer0 Sum,Xbox One,Nov-26-2014,Telltale Games,Miscellaneous | General | Adventure | General,Hyper Magazine,90,Telltales take on normal people trying to be Vault Hunters is off to a great start. [Issue#257 p.74]
Aquaria,PC,Dec-7-2007,Bit Blot,Action Adventure | Fantasy | General | Fantasy,Pelit (Finland),92,An enchanting exploration of a beautiful and imaginative world. A lot of variety and surprises to discover with some 2D shooter action. Some interface issues otherwise top notch. [Mar 2008]
Need for Speed: Underground,PC,Nov-17-2003,Black Box,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Warcry,91,One of the most entertaining racing experiences ever as was expected. Racing underground has been done before but this game does it right. If you liked other NFS games you will definitely love this installment.
Super Puzzle Fighter II Turbo HD Remix,PlayStation 3,Aug-30-2007,Backbone Entertainment,Miscellaneous | Puzzle | Puzzle | Puzzle | Matching | Matching,PSX Extreme,89,Youre getting a timeless classic with a great variety of new modes and on top of that online gameplay. Moreover its colors and vibrancy are visually stunning to behold. Add that all up and you should be thankful that Capcom didnt charge more for the game. Because even if they did itd still be worth it. Puzzle Fighter is just that damn great.
TrackMania Sunrise,PC,May-6-2005,Nadeo,Driving | Racing | Arcade | Arcade | Automobile,CPUGamer,92,Unlike most such games Sunrise is packed full of features and what you get with it--besides a unique solo experience--are tools to effortlessly create custom content and share it and enjoy it together with everyone else. It is less than a year old and the community has already made an incredible amount of tracks and vehicles and Nadeo released a free expansion pack.
King's Quest Chapter 1: A Knight to Remember,PC,Jul-28-2015,The Odd Gentlemen,Adventure | General,Gamestyle,100,A wonderful experience from beginning to end.
Ape Escape 2,PlayStation 2,Jun-30-2003,SCE Japan Studio,Action | Platformer | 3D,GameNow,100,No its not revolutionary but theres enough variety that it never feels monotonous or repetitive. [July 2003 p.54]
Viva Pinata: Pocket Paradise,DS,Sep-8-2008,Rare Ltd.,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,GameShark,91,As a Viva Piñata first timer I was totally at home right from the start. The game is pure well-paced fun with a great deal of variation and customization available.
Skullgirls,PlayStation 3,Apr-10-2012,Reverge Labs,Action | Fighting | Fighting | 2D | 2D,DarkStation,100,It is hard to believe that this game is produced by a small developer only costs $15 and is downloadable. Not only does it contain almost all the features of a full retail fighting game but it does almost all of them better. Most critically the online is perfect and the tutorial actually teaches you how to play fighting games.
PixelJunk Shooter 2,PlayStation 3,Mar-1-2011,Q-Games,Action | General | Shooter | Shooter | Static | Static | Shoot-'Em-Up | Top-Down,Gameblog.fr,100,PixelJunk Shooter 2 builds on the formula of its predecessor with shooting puzzles traps and a lot of various fluids to play with. The new gameplay mechanics are perfect and with them Shooter 2 thanks to a well balanced difficulty is an impeccable action title. Too bad that the multiplayer is but a small bonus but its not reason enough not to play the game!
Yakuza Kiwami 2,PC,May-9-2019,Ryu ga Gotoku Studios,Action Adventure | Open-World,GameSpace,90,A very high-quality remake.
Tekken Tag Tournament 2,PlayStation 3,Sep-11-2012,Namco Bandai Games,Action | Fighting | Fighting | 3D | 3D,Digital Spy,100,Whether its learning the ropes with Combot attempting to best a challenging arcade mode taking on tag teams with friends or going global with World Tekken Federation the package is always entertaining. Tekken Tag Tournament 2 is undoubtedly one of the deepest and most entertaining fighting games in years proving that like a well-oiled tag team both quality and quantity can coexist in perfect harmony.
Shantae and the Pirate's Curse,3DS,Oct-23-2014,WayForward,Platformer | 2D | Action | Platformer | 2D,Switch Brasil,95,Pirates Curse works in a way so positively different than the previous games that it may represent the pinnacle of the series.
The Elder Scrolls V: Skyrim - Dragonborn,Xbox 360,Dec-4-2012,Bethesda Game Studios,Role-Playing | First-Person | First-Person | Western-Style,Games Master UK,90,A marked return to form. [Feb 2013 p.85]
Galak-Z: The Dimensional,PlayStation 4,Aug-4-2015,17-Bit,General | Shooter | Scrolling | Scrolling | Action | Shooter | Shoot-'Em-Up | Vertical,Gaming Age,91,All in all I think Galak-Z was definitely worth the wait. It’s one of the most unique titles I’ve played on my PS4 this year and certainly one of the most challenging.
Sportsfriends,PlayStation 4,May-6-2014,Die Gute Fabrik,Sports | Miscellaneous | General | Party | Party / Minigame,PlayStation LifeStyle,90,Sportsfriends is one of the necessities every gamer must have in their arsenal.
Dragon Age II,PC,Mar-8-2011,BioWare,Role-Playing | PC-style RPG | Action RPG,BigPond GameArena,95,If you were like me and worried about Dragon Age II you can relax. Its not quite the same game but where its different it is better.
Dragon Age II,PlayStation 3,Mar-8-2011,BioWare,Role-Playing | PC-style RPG | Action RPG,Impulsegamer,91,If youre a fan of RPG than this game should definitely be on your pick list.
Under Night In-Birth Exe:Late[cl-r],Switch,Feb-20-2020,French-Bread,Action | Fighting | 2D,Nintendo Life,90,Under Night In-Birth Exe:Late is a super slick fast-paced fighter that manages to successfully straddle the line between being instantly accessible and welcoming for newcomers and in-depth enough to satisfy hardcore fight fans. Its line-up of twenty-one fighters are much more exciting than their anime stylings may suggest and the Chronicles mode gives fans of the visual novel element of the game plenty to sink their teeth into. With the most comprehensive training and tutorial modes weve ever encountered in a fighting game this is easily one of the most well-rounded satisfying and instantly engaging brawlers on Switch and – even with an online mode which seems to be in need of some attention – theres plenty for fans of the genre to sink their teeth into here.
AVICII Invector,Xbox One,Dec-10-2019,Wired Productions,Action | Rhythm | Music,XboxAddict,90,Music based rhythm games are one of my favorite genres and it’s been quite some time since I’ve enjoyed one this simplistic in premise but challenging at the same time. Obviously your enjoyment will depend on how much of an AVICII fan you are and if you want to challenge yourself to climb the leaderboards but if you fall into those categories AVICII Invector is a great way to spend some time experiencing the work of the late great AVICII.
eFootball PES 2020,Xbox One,Sep-10-2019,Konami,Sports | Team | Soccer | Sim,Generación Xbox,93,eFootball PES 2020 generally offers a better evolution with respect to the last release. Konamis game has been perfectly adapted and today it is as interesting an option as FIFA.
Terraria,Switch,Jun-27-2019,Pipeworks Software | Inc. | Re-Logic,Action Adventure | Sandbox,Nintendojo,91,Terraria is at its best as a single-player experience and in that regard the Switch version is a great port of that most important part. If you’ve never played the game before- or you have and you’d like it on your Nintendo console- this is definitely worth a look. Just keep in mind that for now at least it’s pricier here than you’ll find it on mobile or PC.
SNK 40th Anniversary Collection,Xbox One,May-3-2019,Digital Eclipse | SNK,Miscellaneous | Compilation,Gaming Age,100,I highly recommend picking this collection up if you are a fan of classic games or just gaming in general. You can also get this on The Switch (as mentioned earlier) and the PlayStation 4 if you have either of those systems. This might be the best classic game compilation I’ve played in a long time.
Swords & Soldiers II: Shawarmageddon,Switch,Mar-1-2019,Ronimo Games,Strategy | General,NintendoWorldReport,90,Swords and Soldiers 2 Shawarmageddon is the ultimate version of an already fantastic game. This side-scrolling RTS went really unloved on the Wii U which is such an absolute shame. From beginning to end Ronimo Games delivered a highly entertaining gameplay experience that most can enjoy. While the single-player campaign could have been a bit more brief there are many good times to be had. You will be in awe of the games various mechanics and how it manages to keep you so thoroughly engaged.
Hitman 2,PlayStation 4,Nov-9-2018,Io Interactive,Action Adventure | General,Gaming Nexus,95,As with the 2016 reboot of Hitman Hitman 2 is one of the best games of the year and is so far my personal Game of the Year.
The Banner Saga 3,PC,Jul-26-2018,Stoic,Strategy | Turn-Based | Tactics,Ragequit.gr,96,The moving fitting climax of a true epic. The Banner Saga took four years to complete and is living proof of what a strong vision flawless artistic direction and well-tuned game mechanics can achieve when working in perfect synergy. If the screenshots speak to you you will find here a game that is truly in a league of its own.
Hand of Fate 2,Xbox One,Dec-1-2017,Defiant Development,Miscellaneous | Board / Card Game,GameGrin,95,What are you waiting for? Go forth and take on the Dealer’s challenge! Yes you will need to manage your Resources choose your Equipment carefully plan for Encounters and fight your way through many foes but proving yourself is more than enough of a reward is it not? The Game is waiting take your seat and experience it for yourself.
Pyre,PC,Jul-25-2017,Supergiant Games,Role-Playing | General,IGN,97,From the art to the music to the story to the tactical gameplay and even to how they’re all woven together so artfully Pyre is an adventure that excels in every area of its design other than limiting its multiplayer to local only.
10 Second Ninja X,Xbox One,Jul-19-2016,GameDesignDan,Action | Platformer | 2D,XBLA Fans,100,10 Second Ninja X is a near perfect execution of a challenging platformer. While its certainly never easy it is accessible and rewarding to players of any skill level. Its short levels make it endlessly addicting especially when youre only a few milliseconds off from that three-star victory.
Endless Legend,PC,Apr-24-2014,Amplitude Studios,Strategy | Turn-Based | General | 4X,The Escapist,90,Endless Legend is a lovely game with deep strategy thats a singular pleasure to play but can sometimes disappoint you in finer details. Know that if youre never going to play multiplayer youre not getting the whole experience - so bring a friend.
Virtua Fighter 5 Final Showdown,PlayStation 3,Jun-5-2012,Sega AM2,Action | Fighting | Fighting | 3D | 3D,Push Square,90,At £9.99/$14.99 theres no excuse for fighting fans not to try Virtua Fighter 5 Final Showdown. Intricate and occasionally obtuse though it may be its also wonderfully balanced and endlessly varied; those who get past its initial barriers rarely go back. One of the worlds best fighting games at this price should not be missed.
Skylanders: Spyro's Adventure,3DS,Oct-16-2011,Vicarious Visions,Action | Platformer | Platformer | 3D | 3D,NintendoWorldReport,90,You cant knock the quality of the game as Vicarious Visions not only made an awesome 3D platformer they made a great 3DS-exclusive title.
Trauma Team,Wii,May-18-2010,Atlus,Action | Simulation | Miscellaneous | General | Puzzle | General | Virtual | General | Career,Gaming Nexus,91,With an improved co-op and five fresh gameplay styles Its a great new direction for the Trauma Center series and one of the years best Wii games so far.
Henry Hatsworth in the Puzzling Adventure,DS,Mar-17-2009,EA Tiburon,Action | Platformer | Platformer | 2D | 2D,GameShark,100,Henry Hatsworth in the Puzzling Adventure is a fantastic game for anyone who loves old school platformers and match 3 puzzle games.
Call of Duty 3,PlayStation 2,Nov-7-2006,Treyarch,Action | Shooter | First-Person | Historic,PGNx Media,91,This is a markedly better game than Call of Duty 2: Big Red One and the finest World War II gameplay on the current-generation consoles.
DOOM,Xbox 360,Sep-27-2006,Nerve Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,AtomicGamer,92,This would have been a ho-hum port of a game thats already been ported to at least a dozen platforms over the years but its DOOMs online action which really makes it soar.
SOCOM 3: U.S. Navy SEALs,PlayStation 2,Oct-11-2005,Zipper Interactive,Action | Shooter | Third-Person | Tactical | Modern,Detroit Free Press,100,The controls are tight the action tense and the graphics crisp. And most importantly lag was rarely an issue even in 32-player firefights.
X-Men Legends II: Rise of Apocalypse,GameCube,Sep-20-2005,Raven Software,Role-Playing | Action RPG,Cincinnati Enquirer,94,Also new and welcome for those who dont favor the role-playing aspect is the ability to ignore the character management with automated leveling up.
Dance Dance Revolution Ultramix,Xbox,Nov-20-2003,Konami Computer Entertainment Hawaii,Miscellaneous | Rhythm | Dancing,Cheat Code Central,100,As far as Dance games go this is the undisputed winner.
Gladius,GameCube,Nov-3-2003,LucasArts,Strategy | Turn-Based | Fantasy,Game Chronicles,93,I whole heartedly urge you to pick up this title if you have even the smallest interest in RPG’s or strategy gaming or are just a LucasArts fan.
NCAA College Basketball 2K3,GameCube,Dec-2-2002,Kush Games,Sports | Traditional | Basketball | Sim,Play Magazine,100,The Legacy mode is incredibly comprehensive and its something thatll keep players busy for hours on end. [Jan 2003 p.84]
Tom Clancy's Ghost Recon: Island Thunder,PC,Sep-25-2002,Red Storm Entertainment,Action | Shooter | Shooter | First-Person | Tactical | Modern | Modern,netjak,95,I enjoyed it more than the original and for $19.99 its a total steal for an expansion.
FIFA Soccer 2002,PlayStation 2,Nov-1-2001,EA Sports,Sports | Traditional | Soccer | Sim,GamePro,90,An absolutely gorgeous game packing in fantastic animations lavish player models and stadiums with cool details like flags waving in the stands.
Extreme-G,Nintendo 64,Sep-30-1997,Probe Entertainment Limited,Driving | Racing | Futuristic,TotalGames.net,91,The tracks! Wow! The first ones... well theyre okay and they seem fast but theyre not really anything you wont have seen before - thats for the first one or two. But from then on... hold onto your hat or rather hold onto your lunch! If you thought rollercoasters were bad try this! Loops dips and multiple junctions that make it possible to take a different route for every lap of the race.
Death Stranding,PlayStation 4,Nov-8-2019,Kojima Productions,Action | General,LEVEL (Czech Republic),100,Death Stranding is creating a new game genre and therefore paves its own path towards more interactive experiences. It is a brave work thanks to its novelty which fortunately is not a bragging right for its creators as it may have seemed but an exceptional title that will reward the brave who play it. [Issue#299]
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,Mar-20-2007,GSC Game World,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,PC Format,93,Broken. Absolutely and utterly broken. Not the game oh no its my fragile nerves that have been shattered. Adrenalin is still coursing through my veins as I type and whats more I absolutely love it. STALKER is a thoroughly affecting game and its got me by the short hairs. [Apr 2007 p.56]
Mega Man 9,Xbox 360,Oct-1-2008,Inti Creates,Action | Platformer | Platformer | 2D | 2D,The A.V. Club,91,Experimenting with Black Hole Bombs and other special weapons is great fun in Mega Man 9 a welcome departure from recent entries in the series where an enhanced Mega Buster made other weaponry less relevant.
Far Cry 5,Xbox One,Mar-27-2018,Ubisoft Montreal,Action | Shooter | First-Person | Arcade,Windows Central,100,Far Cry 5 is a relentlessly fun aggressively varied open world shooter that will keep you hooked for dozens and dozens of hours. The games world has never felt more alive brimming with animal ecosystems serene lakes and verdant forests with spectacular scenery just begging to be screenshotted.
Okamiden,DS,Mar-10-2011,Capcom,Action Adventure | Fantasy | General | Fantasy,Nintendojo,100,This isnt just the best DS game ever this may be one of the best handheld games ever.
Space Invaders Extreme 2,DS,Oct-19-2009,Taito Corporation,Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,Gaming Age,91,One of the better things you could spend $20 on the system for and something every DS owner should pick up.
The Evil Within 2,Xbox One,Oct-13-2017,Tango Gameworks,Action Adventure | Survival,GameSpew,100,The Evil Within 2 is good old-fashioned survival horror with a little bit of an open-world bent and it works beautifully. It’s tense it’s scary it’s exciting it’s absorbing – it’s everything I hoped it would be and more.
Salt and Sanctuary,Switch,Aug-2-2018,Ska Studios,Action | Platformer | 2D,God is a Geek,95,Salt and Sanctuary is as difficult as its inspiration would suggest. You will die often and in spectacularly embarrassing ways but you’ll learn and adapt. You’ll level up and then you’ll overcome its challenges and you will probably love doing so. Because Salt & Sanctuary is a game that deserves to be played.
Condemned 2: Bloodshot,PlayStation 3,Mar-18-2008,Monolith Productions,Action Adventure | Horror | Horror | Survival,Giant Bomb,100,This game is all raw nerves and bloody fists so if that’s what you’re looking for you’ll find plenty of it in the equally damaging Xbox 360 and PlayStation 3 versions of Condemned 2: Bloodshot.
