title , platform , release_date , developer , genres , reviewer , metascore , review
Deep Black: Reloaded,PC,Apr-18-2012,Biart,Action | Shooter | Shooter | Third-Person | Modern | Arcade,ZTGD,69,For what the game does it works relatively well. There are a few hitches here and there but it was never enough to have me quit playing the game. For a cheaper title you can definitely do a lot worse than Deep Black. If youre looking for a decent little shooter and dont mind a few inconsistencies here and there you might want to check this game out.
Battle: Los Angeles,Xbox 360,Mar-11-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Cheat Code Central,60,The game is thirty minutes long and costs ten dollars. Thats thirty three cents a minute to play this game. Youll get better value out of a psychic hotline.
Montague's Mount,PC,Oct-9-2013,Polypusher Studios,Action Adventure | Horror | Horror,Meristation,60,Montagues Mount promises a journey through the mind of a tortured man by the shores of an Irish island and endless emotions. Actually we got an adventure burdened by its design flaws and soft script although it has potential for the future.
Charlie and the Chocolate Factory,GameCube,Jul-11-2005,High Voltage Software | Backbone Entertainment,Action Adventure | Modern,BonusStage,60,It follows the beloved storyline with a wonderful cinematic flair top-notch audio design colorful yet simple graphics and a basic set of gameplay mechanics. However a lacking of innovation and overall gameplay and graphical polish stunt the games full potential and leave it as a just-above-average title only fans of the material and/or genre will find any value in.
SuperPower,PC,Mar-28-2002,GolemLabs,Strategy | Turn-Based | Wargame | Turn-Based | General,GameSpot,42,Its an idea that has been tried before and done better.
The Cursed Crusade,Xbox 360,Oct-25-2011,Kylotonn,Action Adventure | Fantasy | General | Fantasy,Official Xbox Magazine,55,Crusade sports some solid ideas (a cursed realm you can switch to on the fly is a neat concept that doesnt quite work) but sadly it suffers most from ho-hum pacing and rinse-repeat gameplay.
Ultimate Beach Soccer,Xbox,Nov-10-2003,Pam Development,Sports | Traditional | Soccer | Arcade,Game Chronicles,56,I was left slightly underwhelmed and rather bored with the entire experience. Sure Ultimate Beach Soccer is new and different and that might be enough to get a few curious gamers to check it out but I doubt it will keep their interest for more than a day or two.
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,PlayStation 2,Jan-24-2006,49Games,Sports | Olympic Sports,Official Playstation 2 Magazine UK,50,Commentary will soon get on your tits. [Feb 2006 p.94]
Fantastic Four: Rise of the Silver Surfer,Wii,Jun-15-2007,7 Studios,Action | General | General,IGN,50,The Wii controls add a thin veil to make you feel like youre not just mashing A the entire time but you are. This game is literally you punching as your favorite member of the Fantastic Four for hours on end.
Drive Girls,PlayStation Vita,Sep-8-2017,Tamsoft,Action | General,Gaming Age,42,Unless you have a strange Transformers fetish it’s a game that you can easily skip.
Air Raid: This Is Not a Drill!,PC,Jun-18-2003,Made by Kiddies,Action | Shooter | Shooter | First-Person | Historic | Historic,Deeko,70,While the control and gameplay are dead on the repetition and lack of story simply hurt.
Army Men: Green Rogue,PlayStation 2,Mar-25-2001,3DO,Action | Shooter | Third-Person | Fantasy,Daily Radar,50,When you consider the Army Men franchises extraordinary commitment to ordinariness then it shouldnt be a surprise that the game is so utterly banal.
Turning Point: Fall of Liberty,PC,Feb-26-2008,Spark Unlimited,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Gamer 2.0,52,After playing through just a bit of Turning Point we were completely disappointed. The old feeling to it completely ruined the original concept.
25 to Life,PC,Jan-17-2006,Ritual Entertainment | Avalanche Software,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,Gaming Target,60,There are a couple of interesting concepts included in the package (customization items for your online avatar are awarded for completing single-player secondary objectives) but the game as a whole never rises above mediocrity.
Pocket Racers,PSP,Nov-14-2006,Konami | Blade Interactive,Driving | Racing | Arcade | Arcade | Automobile,Gamer 2.0,52,A decent racer that doesn’t really do anything different enough to warrant passing on any of the quality racing experiences that the PSP offers.
Doctor Who: The Eternity Clock,PlayStation 3,May-22-2012,Supermassive Games,Action Adventure | Sci-Fi | Sci-Fi | General,Gamers' Temple,55,Doctor Who fans will get a lot out of the story and excellent voice acting and motion capture but only gamers with a high tolerance for frustration will find the fun buried in this one.
Wacky Races: Crash & Dash,Wii,Jun-17-2008,Eidos Sweden,Driving | Racing | Arcade | Kart | Other | Kart,Da Gameboyz,50,Although the visuals and sound are solid enough the gameplay fails as the racing view itself is very strange and the controls are too simplistic and too dull to make it an exciting game.
Troll and I,PlayStation 4,Mar-21-2017,Maximum Games,Action Adventure | General,Forbes,65,While the team’s modest size is betrayed by the game’s myriad technical issues what they’ve attempted here is quite honestly laudable. Maybe they’d do well to view this as a functional blueprint for a future project that builds on the good work that’s been accomplished—I know I’ll be waiting for what’s next. Here’s hoping the bugs get patched out and that we eventually get a Troll and I sequel one that focuses on cleaner controls and a more emotionally engaging story.
Senran Kagura Reflexions,Switch,Sep-13-2018,Honey Parade Games,Action | Adventure | General,GamingTrend,50,Senran Kagura Reflexions is an Ecchi dating sim game that in reality is a touching and squeezing simulator. The gameplay feels pervy at times and gets repetitive and boring fairly quickly. There are no visual issues and motion controls make things more interesting but it unfortunately isnt enough to make it entertaining.
RollerCoaster Tycoon 3D,3DS,Oct-16-2012,n-Space,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Official Nintendo Magazine UK,51,Nostalgia-seekers need not apply: this is easily outdone by the 13-year-old game from which it is derived. A shame. [Christmas 2012 p.111]
Brain Boost: Beta Wave,DS,Nov-17-2006,Interchannel,Miscellaneous | Edutainment | Edutainment,Game Informer,60,If you’re going to get one of these go for the faster-paced Beta Wave but watch out for that nasty addition game. [Feb. 2007 p.111]
The Polar Express,PlayStation 2,Nov-2-2004,Blue Tongue,Action Adventure | Fantasy,Official U.S. Playstation Magazine,60,The games simplicity makes this a questionable choice for anyone over 8 but young kids will likely enjoy it. [Jan 2005 p.106]
Family Guy: Back to the Multiverse,Xbox 360,Nov-20-2012,Heavy Iron Studios,Action | General | Action Adventure | Fantasy | General | Fantasy,4Players.de,58,Two worlds collide: On one side you get loads of bizarre enemies and hair-raising ideas. On the other you get frustrated by old-fashioned mission design poor AI and boring gunfights. Like Stewie says: Again! Again! I love repetition!
Charlie and the Chocolate Factory,Xbox,Jul-11-2005,High Voltage Software | Backbone Entertainment,Action Adventure | Modern,Console Gameworld,57,Kids and adults will find themselves frustrated with bad camera angles and dimwitted Oompa Loompas.
25 to Life,PlayStation 2,Jan-17-2006,Ritual Entertainment | Avalanche Software,Action | Shooter | Third-Person | Modern,Game Informer,58,You know the drill: extremely linear level designs that stitch together corridors open areas and dull objectives with all the refinement and subltlety of a drunken quilting circle. [Mar 2006 p.100]
Hello Neighbor,Switch,Jul-27-2018,tinyBuild,Adventure | 3D | First-Person,God is a Geek,40,The Switch port has almost everything going wrong with poor visuals a higher price point than the other platforms and poor use of Switch specific features. In its current state you’re better off either buying it on another platform if you must have it or skip it altogether. I hope the developers can either improve the visuals through patches or work on.
Coffeetime Crosswords,Xbox 360,Jul-16-2008,Voltex | Inc.,Miscellaneous | Puzzle | Puzzle | General | Puzzle | Logic | General,GamePro,50,This game just lacks in too many ways to cost this much. Should have just been a 400 point game.
Ju-on: The Grudge,Wii,Oct-13-2009,FeelPlus,Action Adventure | Horror | Horror | Survival,Nintendo Life,60,Its a shame its so brief (about the length of an actual horror film) so we cannot recommend paying full price but if you can get it for a budget price itll make for some frightening fun at your next party.
Thor: God of Thunder,PlayStation 3,May-3-2011,Liquid Entertainment,Action | General | General,3DJuegos,59,Thor is a very basic game made only for fans of the film.
R.I.P.D. The Game,Xbox 360,Jul-17-2013,Old School Games,Action | General | General | Shooter | Third-Person | Sci-Fi | Arcade,Vandal,45,As a game its just ok but there are some quite frustrating issues –as the cover system– that end up weakening the final experience.
Raven Squad: Operation Hidden Dagger,PC,Aug-25-2009,Atomic Motion,Action | Shooter | General | First-Person | Modern,GameStar,61,Its quite short. The credits were rolling after less than seven hours. The weak presentation is just as annoying as the question why the game deprives the player of lots of exciting situations. There are better games of the genre like Rainbow Six: Vegas.
Monsters Inc. Scream Arena,GameCube,Sep-14-2002,Radical Entertainment,Action | Platformer | 3D,Gamer's Pulse,50,Replay value of Scream Arena is low due to its repetitive yet enjoyable gameplay.
Anacapri: The Dream,PC,Sep-12-2007,S&G Software,Adventure | General | General,Quandary,80,The makers should be commended on another fine effort.
Onechanbara: Bikini Samurai Squad,Xbox 360,Feb-10-2009,Tamsoft,Action | Beat-'Em-Up | Beat-'Em-Up | 2D | 3D,Game Informer,60,Its hard to know which is more laughable: Onechanbaras story of sisters who absorb zombie blood through their skin or the fact that this game is so shallow. [Apr 2009 p.81]
Tony Hawk's Motion,DS,Nov-18-2008,Creat Studios,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,Games Master UK,57,A shadow of its former success this is little more than a limited showcase for a peripheral. [Feb 2009 p.82]
The Mummy: Tomb of the Dragon Emperor,Wii,Jul-22-2008,Eurocom Entertainment Software | Eurocom,Action Adventure | Fantasy | General | Fantasy,1UP,42,The Mummy: Tomb of the Dragon Emperor isnt without its charms but its hard to believe that the younger target audience will wade through the difficulty spikes to see the convoluted narrative to its conclusion.
Cartoon Network Racing,PlayStation 2,Dec-4-2006,Eutechnyx,Driving | Racing | Arcade,GameDaily,60,Kids will probably love it too as well as some adults that enjoy Cartoon Networks shows and characters.
The Deer God,Switch,Dec-21-2017,Cinopt Studios LLC,Action | Platformer | 2D,NintendoWorldReport,45,The Deer God is a tough sell its visuals and music can’t help make this game any less frustrating. If you have a lot of time and more importantly a lot of patience maybe this game is good for you but as it stands I would stay clear.
Coffee Tycoon,PC,Sep-11-2006,Anarchy Enterprises,Strategy | Tycoon | Tycoon,GameWatcher,57,The casual gamer won’t even dignify this with half a first glance it’s a game to remind yourself that there’s a big wide World out there and you’re missing it!
Universal Studios Theme Parks Adventure,GameCube,Dec-18-2001,Kemco,Miscellaneous | Party,GameCube Europe,49,While not as bad as the majority of critics are reporting its certainly not worthy of a full price title.
Resident Evil: Survivor,PlayStation,Aug-30-2000,Capcom,Action Adventure | Horror,Games Radar,75,Brilliant. Youll certainly be having a bit of a laugh as well as being scared out of your pants.
Realms of Ancient War,PC,Oct-4-2012,Wizarbox,Action Adventure | Fantasy | General | Fantasy,DarkZero,50,In conclusion Realms of War is a title that is on the lower side of average in the genre it exists in.
Inkheart,DS,Jan-12-2009,Dreamcatcher,Adventure | General | General,GamerNode,50,Not for veteran gamers. Truly engaging puzzle-solving and high quality presentation are absent from the game but its accessible control style and somewhat interesting plot make it at least playable.
Tony Hawk's Pro Skater 5,Xbox One,Sep-29-2015,Robomodo,Sports | Individual | Skate / Skateboard,GameCrate,50,The visuals have their fair amount of issues the gameplay cant quite measure up between the frustrating missions and poorly placed slam technique and the online sessions need a serious overhaul. Its still playable and might be fun for devoted fans for the series but theres no question that a lot more polish couldve gone into Tony Hawks revival.
Turn It Around,DS,Aug-28-2007,Taito Corporation | 505 Games,Action | General | General,Cheat Code Central,50,An expansive number of levels plenty of unlockable rewards and a variety of play options - all qualities which tend to make game compilations worth picking up in the first place - are noticeably lacking here.
Pacific Rim,Xbox 360,Jul-12-2013,Yuke's,Action | General | General,Official Xbox Magazine,45,You might well opt to buy stat upgrades or temporary performance-boosting items instead for the sake of simple one-on-one multiplayer confrontations. But because stat upgrades make little difference in the field and you can carry only a single boost item at a time youre probably better off just playing something else altogether.
Alone in the Dark,Wii,Jun-23-2008,Hydravision,Action Adventure | Horror | Horror | Survival,Nintendo Gamer,48,A pale imitation of a far more ambitious game Alone in the Dark on Wii is too higgledy-piggledy to satisfy. A handful of terrific highs cant make up for hours of lows. [Sept 2008 p.58]
Star Wars: Flight of the Falcon,Game Boy Advance,Nov-18-2003,Pocket Studios,Action | Shooter | Scrolling,Nintendophiles,53,The graphics system works not too well but every level is playable and enjoyable if it weren’t for having to start over completely after each life.
Putty Squad,PlayStation 4,Mar-11-2014,System 3,Action | Platformer | Platformer | 2D | 2D,Digitally Downloaded,50,Putty Squad is not a bad game and with the relative lack of titles currently released on the PlayStation 4 it does fill something of a void. Still platforming enthusiasts with PlayStation 4s do have access to Rayman Legends rendering it rather pointless to grab Putty Squad unless youre an absolute genre purist.
Motocross Mania 3,Xbox,Apr-27-2005,Deibus Studios,Driving | Racing | Motorcycle | Motocross,TeamXbox,50,The title features sub-par racing horrendous graphics lackluster audio and focuses far too much on the weapons gimmick.
Burnout Legends,DS,Nov-29-2005,Visual Impact,Driving | Racing | Arcade | Arcade | Automobile,Gaming Age,83,Even with the Crash Mode being a let down Burnout Legends is easily one of the best racers on the Nintendo DS. The fact that Criterion has put all the little nuances of the Burnout series in one little DS cart is amazing.
Dead or Alive Paradise,PSP,Mar-30-2010,Team Ninja | Tecmo,Action | General | General,Play UK,56,At best forgettable; at worst downright creepy. [Issue#192 p.89]
Battleship,Xbox 360,May-15-2012,Double Helix Games,Action | Miscellaneous | Board Games | Shooter | Board Games | First-Person | Tactical,Destructoid,50,A title that isnt truly good or bad with aspects that can be fun at times yet which grow boring over the course of its 4 hour lifespan and ultimately it falls just short of being anything more than decidedly average.
Battle: Los Angeles,PC,Mar-11-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,IGN,55,The game lacks variety but it also doesnt outstay its welcome. If you want some laughs and dont mind that the shooting experience is average at best playing through this alien invasion is probably more entertaining than the movie and youll get some Achievements/Trophies out of it.
Attack of the Movies 3D,Xbox 360,May-18-2010,Panic Button,Action | General | General,IGN,40,Its a bland and lifeless arcade shooter with repetitive gameplay and unnecessary 3D effects.
Painkiller: Resurrection,PC,Oct-27-2009,Homegrown Games,Action | Shooter | Shooter | First-Person | Fantasy | Arcade,PC Gamer UK,56,Makes a one-man war against the armies of hell quite depressingly dull. [Christmas 2009 p.116]
Umbrella Corps,PlayStation 4,Jun-21-2016,Capcom,Action | Shooter | Third-Person | Tactical,Game Over Online,50,It doesn’t feel like it’s finished and even if it were to be further refined it would just be a low-budget Gears of War-style shoot-‘em-up. There’s no reason to play it.
G.I. Combat,PC,Nov-4-2002,Freedom Games,Strategy | Real-Time | Wargame | Real-Time | General,Armchair Empire,70,I found the presentation technically impeccable but was not able to sufficiently overcome the difficulty in issuing orders and controlling the camera to derive a lot of enjoyment from the game.
Driven,PlayStation 2,Nov-6-2001,Bam Entertainment,Driving | Racing | Formula One,Game Informer,65,More fun than watching the movie that inspired it. Of course so is watching your inbred Uncle Eddie pick lint out of his navel. [Feb 2002 p.85]
Pimp My Ride,Xbox 360,Dec-6-2006,Eutechnyx,Driving | Racing | Arcade | Other | Other,TeamXbox,50,When running properly Pimp my Ride is fun if you’re into the show but it will do little for the gearheads who are looking for something a little different in the racing genre. Snatch this one up if you’re really into the TV show Xzibit or outlandishly customizing cars.
Godzilla Unleashed,PlayStation 2,Nov-20-2007,Pipeworks Software | Inc.,Action Adventure | Sci-Fi,GameZone,50,Nearly identical to a game that was released 3 years ago with almost minimal upgrades. Some aspects have even been taken out or downgraded.
DARK,Xbox 360,Jul-9-2013,Kalypso,Action Adventure | Modern | General | Modern | Linear,Games Master UK,53,Awkward design and stiff controls make Dark a royal pain in the... [Sept 2013 p.70]
The Walking Dead: Survival Instinct,PC,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,IGN Italia,45,A handful of interesting (although poorly developed) ideas are the only bright spots in a game that disappoints in almost every possible way. Sadly Terminal Reality offers one of the ugliest survival horror games ever.
Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox 360,Aug-28-2013,Red Fly Studio,Action | Beat-'Em-Up | Beat-'Em-Up | 3D,Critical Hit,59,Intrinsic problems with some of the basics; collision detection dodgy camera and sloppy graphics ruin what could have been a far more polished experience.
Naruto Shippuden: Dragon Blade Chronicles,Wii,Nov-12-2010,Eighting | Takara Tomy,Action | General | Fighting | General | 3D,IGN,55,The repetitive enemies poor environment design and visual slowdown will turn you off so much that youd never give the franchise another chance.
Vampire Rain,Xbox 360,Jul-3-2007,Artoon,Action Adventure | Horror | Horror | Survival,Edge Magazine,50,Despite the aforementioned illusion of choice there is really only one pre-determined way to conquer a given mission each stealthy ability in reality a functional button-press to move the game along. [Apr 2007 p.87]
Thor: God of Thunder,Xbox 360,May-3-2011,Liquid Entertainment,Action | General | General,Everyeye.it,50,Thor: God of Thunder is an ugly game. The gameplay mechanics do not work properly and a poor visual style subtends the entire walktrough. Boring is the only word to describe this tie-in.
Project Root,Xbox One,Apr-29-2015,Pablo Testa,Action | Shooter | Shoot-'Em-Up | Vertical,Multiplayer.it,50,Project Root connect the spirit of the classic shooter with hints of open world . But the result is too uneven because of the many flaws in graphics and game design. Its hard to recommend buying this title albeit at a fairly low price.
Carnival Games: Mini-Golf,Wii,Oct-20-2008,Cat Daddy Games,Sports | Traditional | Individual | Golf | Arcade | Arcade,GameZone,62,Solid visuals decent golf mechanics and a large assortment of prizes to collect will keep some gamers busy. The game just needs more courses and an expanded single-player mode to really make gamers come back for more.
Raven Squad: Operation Hidden Dagger,Xbox 360,Aug-25-2009,Atomic Motion,Action | General | General,Official Xbox Magazine,60,Mediocre. [Nov 2009 p.78]
Seven Kingdoms: Conquest,PC,Oct-15-2007,Enlight Software | Infinite Interactive,Strategy | Real-Time | Historic | Historic | Command,Worth Playing,55,If you are hoping for an updated version of the exceptional Seven Kingdoms gameplay in Seven Kingdoms: Conquest you will be seriously disappointed.
Kengo: Legend of the 9,Xbox 360,Sep-11-2007,Genki,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Worth Playing,60,It just gets kind of boring watching the fights instead of participating in them.
The Simpsons Skateboarding,PlayStation 2,Nov-11-2002,The Code Monkeys,Sports | Alternative | Skateboarding,GameNow,58,Youre better off going with the pro. [Jan 2003 p.52]
Blades of Time,Switch,May-14-2019,Gaijin Distribution,Action | General,NintendoWorldReport,50,Outbreak is sort of a fun mode but it does get old quickly and everything surrounding it is unexplained or prone to error messages and I can see it becoming kind of gross in a free-to-play way. Blades of Time is bad and you should not play it.
Rock Revolution,Xbox 360,Oct-15-2008,Zoe Mode | HB Studios Multimedia,Action | Miscellaneous | Rhythm | Music | Music,Planet Xbox 360,52,Rock Revolution is a disaster.
Legend of the Dragon,PSP,May-29-2007,Neko Entertainment,Action | Fighting | Fighting | 3D | 3D,PSM3 Magazine UK,65,Faithful for fans low on thrills for everyone else. [July 2007 p.84]
Heavy Fire: Red Shadow,PlayStation 4,Oct-16-2018,Mastiff,Action | Shooter | First-Person | Arcade,COGconnected,55,All in all Heavy Fire: Red Shadow is a game that is easy to overlook and doesn’t really give you much reason not to. There’s fun to be had and it’s an easy way to waste a half hour but that’s really all you’ll be doing. With repetitive gameplay a strange storyline and a tone that oddly feels more like a recruitment video than anything else Heavy Fire seems like it probably should have stayed dormant. Seriously though if it does unlock a special invite to join the military someone please let me know!
Terminator 3: Rise of the Machines,PlayStation 2,Nov-11-2003,Black Ops Entertainment,Action Adventure | Sci-Fi,Weekly Famitsu,63,6 / 7 / 6 / 6 - 25 [Vol 788; 23 Jan 2004]
SoulCalibur: Lost Swords,PlayStation 3,Apr-22-2014,Bandai Namco Games,Action | Fighting | 3D,games(TM),50,Rather than being encouraged to play it often feels like Bandai Namco is actively discouraging you from Lost Swords. [Issue#148 p.124]
Dying: Reborn,PlayStation 4,Feb-28-2017,Nekcom,Adventure | 3D | First-Person,Digital Chumps,45,Getting stuck in room-escape or point and click adventure games is par for the course sometimes but what DYING: Reborn does not have going for it is other strong qualities to keep things interesting and worth the effort. It wasn’t long before I resorted to a walkthrough once and then again as needed. I wasn’t compelled by the story the characters or the atmosphere. I didn’t feel any sense of tension or immersion with Mathew and his plight. The presentation of the game from graphics to on-screen font to voice-acting was very generic and lackluster too making the whole experience a struggle and not very enjoyable. Without a walkthrough I probably would not have pressed on because I just was not finding the experience worth my time and effort. If you really enjoy room escape games and puzzles DYING: Reborn at $20 or less might be worth a look but it’s hard to recommend otherwise.
Harry Potter and the Deathly Hallows Part 1,PlayStation 3,Nov-16-2010,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Game Informer,55,Like a Quidditch player falling from a broomstick mid-match this installment loses all forward momentum and goes plummeting toward a faceplant at top speed.
Hello Neighbor,PC,Dec-8-2017,Dynamic Pixels,Action | Adventure | General | 3D | First-Person,GameStar,49,The basic concept is solid but due to its bad implementation the game is almost a total write-off.
Looney Tunes: Acme Arsenal,PlayStation 2,Oct-9-2007,Red Tribe,Action Adventure | Fantasy,PSM Magazine,55,Acme Arsenal has its fun moments but only if you dont think too hard. [Dec 2007 p.89]
ECW Anarchy Rulz,Dreamcast,Dec-30-2000,Acclaim Studios Salt Lake City,Action | Fighting | Wrestling,Happy Puppy,60,One of the deepest games ever created. Too bad all the time spent with the options couldnt have been devoted to gameplay instead.
Left Behind: Eternal Forces,PC,Nov-7-2006,Left Behind Games,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,IGN,59,Unfortunately the inconsistent behavior of your recruits means youll spend more time fighting the interface than the Antichrist.
The Mummy: Tomb of the Dragon Emperor,PlayStation 2,Jul-22-2008,Eurocom Entertainment Software,Action Adventure | Fantasy,1UP,42,The Mummy: Tomb of the Dragon Emperor isnt without its charms but its hard to believe that the younger target audience will wade through the difficulty spikes to see the convoluted narrative to its conclusion.
Evolution Snowboarding,PlayStation 2,Nov-26-2002,Konami,Sports | Alternative | Snowboarding,PSX Nation,50,There is a brain-dead appeal to the desperate way Konami has reinvented its struggling ESPN Winter X-Games Snowboarding franchise into a Road Rash clone.
Star Wars Episode II: Attack of the Clones,Game Boy Advance,May-30-2002,David A. Palmer Productions,Action Adventure | Sci-Fi,IGN,65,Its a somewhat enjoyable romp though...its just not a very clean Star Wars title.
The Ripping Friends,Game Boy Advance,Mar-24-2002,Creations,Action | Beat-'Em-Up,TotalGames.net,58,This is a fairly average title with no fresh direction and without a real challenge it won’t keep many Gameboy fanatics busy for long.
Steel Battalion: Heavy Armor,Xbox 360,Jun-19-2012,From Software,Simulation | Sci-Fi | Vehicle | Mech | Mech | Combat,Multiplayer.it,60,If youre a Kinect skeptic Steel Battalion: Heavy Armor will not change your mind. At all. Motion controls may work better or worse depending on the room but theyll never be accurate enough to let you survive an ambush.
Godzilla,PlayStation 4,Jul-14-2015,NATSUME ATARI Inc.,Action | General,CGMagazine,50,The game is littered with fan service and was clearly made by people who love the property. In a way that’s what makes it so frustrating.
Bubble Bobble Revolution,DS,Oct-3-2006,Taito Corporation,Action | Platformer | Platformer | 2D | 2D,GameZone,60,The new game is frustrating repetitive and not as memorable as the first.
Pure Futbol,Xbox 360,Jun-1-2010,Ubisoft Vancouver,Sports | Traditional | Team | Soccer | Sim | Arcade | Arcade,X-ONE Magazine UK,50,Not an entirely awful virtual re-creation of the beautiful game. [Issue#61 p.95]
Harry Potter and the Deathly Hallows Part 1,Xbox 360,Nov-16-2010,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Game Informer,55,Like a Quidditch player falling from a broomstick mid-match this installment loses all forward momentum and goes plummeting toward a faceplant at top speed.
Far Cry Vengeance,Wii,Dec-12-2006,Ubisoft Montreal,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,VideoGamer,50,We expect something special from Far Cry and frankly Vengeance just isnt up to scratch. Like a Z-list celebrity leave this one in the jungle.
Touhou Kobuto V: Burst Battle,Switch,Oct-10-2017,CUBETYPE,Action | Fighting | 3D,FNintendo,40,Touhou Kobuto V: Burst Battle has decent Arcade and Score Attack modes and the idea of playing the same plot with different characters is worthy of praise but the fights quickly become repetitive and dull its audiovisual component is a throwback to fifteen years ago and overall the game just feels uninspired.
Randall,PlayStation 4,Jun-6-2017,We The Force,Action | Platformer | 2D,COGconnected,50,Whether it was the shoddy writing non-existent character development the floaty platforming physics or the combat mechanics that are often at odds with themselves Randall is the kind of game that is no more than the sum of its parts. Unfortunately that sum does not add up to a memorable experience.
Tenchu: Dark Secret,DS,Aug-21-2006,From Software | Polygon Magic,Action Adventure | Historic | General | Historic,GamerFeed,50,The latest entry in the once respectable ninja series is downright awful what with its lack of blood horrendous top down perspective and abominable story.
Napoleon Dynamite: The Game,PSP,Oct-23-2007,7 Studios,Action | Miscellaneous | Puzzle | General | General | Puzzle | Party / Minigame | General,Armchair Empire,60,As a game its a little bit hard to recommend this especially considering that its basically just an assemblage of Flash-style games the kind you could play for free on a movie promo site.
Torino 2006 - The Official Video Game of the XX Olympic Winter Games,PC,Jan-24-2006,49Games,Sports | Olympic Sports | Olympic Sports | Individual | Athletics,PC Zone UK,45,The bottom line is that these events while fairly dreary in reality simply have no place in a game. For all its production values and official licence ultimately youd have a more interactive experience playing with a yoyo while watching the Winter Olympics on the telly.
Pocket Pool,PSP,Apr-18-2007,Conspiracy Entertainment,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,Worth Playing,60,Ignoring all else in favor of the pool games themselves Pocket Pool is a fun pick-up-and-play pool title with more features and better controls than youd expect accessible to both pool fans and casual gamers alike.
Speed Zone,Wii,Aug-18-2009,Awesome Play Ltd.,Driving | Racing | Arcade | Futuristic | Futuristic,ZTGD,60,Speed Zone is not a terrible game as much as it is one that seems to try too hard to impress.
TMNT,PSP,Mar-20-2007,Ubisoft Montreal,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,GamePro,45,Coupled with the terrible combat the game is only 2 hours long.
Aqua Teen Hunger Force Zombie Ninja Pro-Am,PlayStation 2,Nov-5-2007,Creat Studios,Action | General,1UP,50,Its a surprisingly silent boring affair and youre probably better off just watching the ATHF clips with your pal or one of the four full episodes included on the disc (one of which has never been aired and is awesome).
Shifters,PlayStation 2,Jun-17-2002,3DO,Action Adventure | Fantasy,GameZone,59,The control and camera bugs made it somewhat frustrating to keep trying to progress the enemy AI made it dull and too easy to battle the side quests were mostly silly and I didn’t want to do them.
Legend of the Dragon,Wii,May-1-2007,Neko Entertainment,Action | Fighting | Fighting | 3D | 3D,Nintendo Power,55,Just as the Legend of the Dragon TV series comes off as a faint echo of Dragon Ball Z The Game Factorys Wii adaptation serves as a reminder that it takes more than two battlers and an arena to make a memorable fighting game. [Aug 2007 p.84]
Quantum Theory,Xbox 360,Sep-28-2010,Tecmo,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,GamePro,60,In the end though Quantum Theory bears the terrible imprimatur of the also-ran. While its a noble effort on Tecmo-Koeis part (this is after all their first foray into this genre) it just doesnt have that oomph that a killer action game hits you in the sensory cortex with.
Duke Nukem: Land of the Babes,PlayStation,Sep-19-2000,n-Space,Action | Shooter | Third-Person | Sci-Fi,GameSpot,62,Fans of the genre can consider Land of the Babes a light snack between hearty meals.
Fight Club,Xbox,Nov-16-2004,Genuine Games,Action | Fighting | 3D,Talk Xbox,55,If I was David Fincher right now I would be looking for the man or woman assigned to approve this project and making sure they never had a job again.
Agony,PlayStation 4,May-29-2018,Madmind Studio,Action Adventure | General | Survival,Push Square,50,A depiction of hell that hasnt really been fully realised before Agony is marred by frustrating stealth sections and some poorly explained mechanics. The horrifying imagery is generally effective and the overall presentation manages to survive some glaring technical issues but this is very much an acquired taste in every sense of the word.
Crash Boom Bang!,DS,Oct-10-2006,Dimps Corporation,Miscellaneous | Party | Party | Party / Minigame,Official Nintendo Magazine UK,61,Despite showing enormous potential Crash Boom Bang! is hampered by dodgy controls and a testing user interface. Its disappointing because this could have been a great multiplayer game. [Christmas 2006 p.80]
Gauntlet: Dark Legacy,Game Boy Advance,Nov-25-2002,Pocket Studios,Action | Beat-'Em-Up,GamerWeb Nintendo,65,As long as you don’t expect the fast pace and energy (not to mention multiplayer action) of it’s arcade and console counterparts you should have fun with this game.
Hour of Victory,Xbox 360,Jun-25-2007,Nfusion,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Gaming Age,58,Not that the game does anything bad it is as unoriginal as you can get in this land of competition.
