title , platform , release_date , developer , genres , reviewer , metascore , review
John Deere: Harvest in the Heartland,DS,Nov-20-2007,Black Lantern Studios,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,GamesRadar+,30,We might be able to forgive the game its sin of unoriginality and consumer whoring but we can’t forgive them for taking the fun out of shaving a sheep. Tacked-on twitchy controls; lousy graphics and all-round dull gameplay fraught with mindless minigames tank any hope a would-be virtual farmer might have of actually having fun on a farm.
New Rally-X,Xbox 360,Dec-27-2006,Bandai Namco Games,Action | Driving | General | General | Arcade,IGN,40,New Rally-X is probably fun for the pure nostalgia of it. For new gamers who like old retro games its also a nice way to get acquainted with one really old game that doesnt quite translate to the 21st century.
Harry Potter and the Deathly Hallows Part 2,PC,Jul-12-2011,None,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,PC Games,40,Even hardcore fans of Harry Potter have to admit: This adventure is not only boring and without highlights its also designed without any love for videogames or the Potter franchise.
FIFA 20: Legacy Edition,Switch,Sep-27-2019,Electronic Arts,Sports | Team | Soccer | Sim,FNintendo,40,If at its core the game itself remains good - it is after all the same as FIFA 19 - the product being sold under this name is simply not what EA should be presenting to its consumers. While updated squads and jerseys fit perfectly with the idea of a regular update to a football simulation charging a full games price for nothing but an update is simply unacceptable.
Soldner: Secret Wars,PC,Jun-22-2004,Wings Simulations,Action | Shooter | Shooter | Third-Person | Tactical | Modern,The Sydney Morning Herald,40,Unfortunately the network code controlling everything is poor. Players and vehicles warp all over the place making it next to impossible to hit anything.
Spuds Unearthed,PlayStation 4,Apr-24-2020,Gamedust,Strategy | Real-Time | General,Worth Playing,40,While you have to give credit to Spuds Unearthed for trying to be bold and merging two genres into the VR perspective the execution does not work well. The dodgy controls make a poor impression on those trying out VR for the first time and the lack of a narrative makes it all feel pointless. The lack of proper explanation for anything is what dooms the game as it takes loads of unnecessary trial and error to figure things out from initiating multiplayer to how to set up for fights let alone how to make yourself useful in the skirmishes. While Spuds Unearthed isnt the worst VR experience out there it is certainly one to avoid.
Hatred,PC,Jun-1-2015,Destructive Creations,Modern | Action | Shooter | Third-Person | Shoot-'Em-Up | Arcade | Top-Down,games(TM),40,It is without a point. It fires its Uzi rounds aimlessly and manages to hit nothing. It’s not bad it’s not horrific it’s not reprehensible and it’s not memorable either.
Flushed Away,PlayStation 2,Oct-24-2006,Monkey Bar Games,Action | Platformer | 3D,Play.tm,38,Apart from the topical title Flushed Away shares the same type of brain busting boredom weve all come to expect from these sort of lazy cash-ins with the added disadvantage of leaving itself open for some puntastic criticism... absolute toilet.
New Gundam Breaker,PlayStation 4,Jun-22-2018,Bandai Namco Games,Action | General,GameGrin,40,New Gundam Breaker is a good concept shoddily put together. The story is a trope-fest battles are confusing and the masses of text are hard to read. There are so few positive points it’s not funny.
PDC World Championship Darts 2008,PSP,Jun-16-2009,Oxygen Interactive,Sports | Alternative | Individual | Other | Other,PSM3 Magazine UK,43,Unfortunately the games biggest strength is also its downfall. It stays true to the pace and mechanics of the real game. [Nov 2008 p.84]
PlayStation Move Ape Escape,PlayStation 3,Jul-5-2011,SCE Japan Studio,Miscellaneous | Party | Party | Party / Minigame,LEVEL (Czech Republic),40,Not even nicely suited apes are able to save this repetitive visually obsolete and boring game. You better get drunk before trying this ape hunt. [Issue#207]
1950s Lawn Mower Kids,DS,Nov-3-2011,Zordix,Miscellaneous | General | General,Nintendo Gamer,40,The game becomes the chore it aims to send up. [Nov 2011 p.75]
Final Fight: Streetwise,PlayStation 2,Feb-28-2006,Capcom,Action | Beat-'Em-Up,Play Magazine,40,Exasperating mini-games; bad AI camera jams and a slap in the face story to any fan...This is not good...no--this is really not good. [Apr 2006 p.63]
Zathura,PlayStation 2,Nov-2-2005,High Voltage Software,Action Adventure | Sci-Fi,IGN,34,The laughable A.I. boring level design pedestrian graphics and tattered story make this a game that should be avoided by young and old alike.
The Elder Scrolls: Blades,Switch,May-14-2020,Bethesda Game Studios,Role-Playing | Western-Style,Vandal,45,Blades doesn’t live up to the expectations players have for this franchise. It has some interesting features but its gameplay and an old-fashioned free-to-play design make it very forgettable.
Pac-Man Party 3D,3DS,Nov-8-2011,Namco Bandai Games,Miscellaneous | Party | Party | Party / Minigame,Level7.nu,40,Filled to the brim with minigames and old classics but sadly most of them just arent very fun.
G.I. Joe: The Rise of Cobra,PlayStation 3,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,Game Informer,35,Those patient enough to suffer through the initial gameplay inadequacies are rewarded with horrible low-quality cutscenes a special Accelerator Suit ability that often drains during said cutscenes unreachable power-ups that hover just out of grasp the worst vehicle controls I’ve used in years and voice overacting that makes the guy who says killing spree in Unreal Tournament sound understated.
Sonic the Hedgehog,PlayStation 3,Jan-30-2007,Sonic Team,Action | Platformer | Platformer | 3D | 2D | 3D,GameDaily,40,Wrought with visual glitches and pre-existing issues with poor camera angles the mixture of zippy running missions grows tedious at near-Sonic speed with limited control and boring exploration sequences. This one hits a brick wall for sure.
Super Dungeon Bros,PlayStation 4,Nov-1-2016,React Games,Action | General,XGN,40,Super Dungeon Bros has little to no originality. It is repetitive and there is almost no variation. The weapons are not effective but on the bright side the game is a bit more fun in multiplayer. Still the game is just not worth buying.
Omerta: City of Gangsters,Xbox 360,Feb-12-2013,Kalypso | Haemimont Games,Simulation | Strategy | General | General | General,Worth Playing,40,Unfortunately Omerta: City of Gangsters isnt worth playing. The concept is solid as is the decision to split the game into two distinct game types but the execution of both game types is subpar.
MLB Slugfest 20-04,Game Boy Advance,Mar-18-2003,Handheld Games,Sports | Traditional | Baseball | Arcade,Nintendophiles,40,This game was just a little too slow (though faster than most) pulled cheap tricks and was lacking in most departments (no stats no Homerun Derby no All-Star Game) and too frustrating.
ECW Anarchy Rulz,PlayStation,Aug-18-2000,Acclaim,Action | Fighting | Wrestling,IGN,38,Id recommend Anarchy Rulz only to ECW fans and their reaction might only be to wonder where everything they liked about the promotion has gone.
Star Wars The Clone Wars: Republic Heroes,Xbox 360,Oct-6-2009,Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,GameDaily,40,We just wish the designers paid more attention to the controls and did something dramatic with the gameplay. Star Wars The Clone Wars: Republic Heroes is a below average adventure thats difficult to recommend even as a rental. We suggest Force pushing it into a galaxy far far away.
Yaiba: Ninja Gaiden Z,PlayStation 3,Mar-18-2014,Spark Unlimited | comcept,Horror | Action Adventure | General | Horror | Survival | Linear,Hardcore Gamer,40,They wanted to give the IP as much space as possible from this train wreck and I’d suggest you give yourself the same.
America's Army: True Soldiers,Xbox 360,Nov-15-2007,Red Storm Entertainment,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Game Chronicles,44,America’s Army: True Soldiers is essentially a poor man’s version of Ghost Recon or Vegas but you can’t tell from the asking price.
Harry Potter and the Deathly Hallows Part 2,PlayStation 3,Jul-12-2011,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Gamer.nl,40,Offers little variation and hardly requires strategic input which leaves a mindless third-person shooter. The well-executed story and great looking characters make it a tad more interesting but these elements cant hide the fact that the four-eyed magician often turns to his wands for simple and selfish needs.
The Golden Compass,DS,Dec-4-2007,Artificial Mind and Movement,Action Adventure | Fantasy | General | Fantasy,IGN,40,Since the story has to be read through terrible talking heads it would be far more enjoyable to just pick up the book. Then the reader can use their imagination to picture characters that dont look deformed environments that arent even blander than real life and action that isnt repetitive and unfulfilling.
Myst,DS,May-13-2008,Hoplite Research,Adventure | 3D | First-Person | Fantasy | Fantasy,Gamer 2.0,37,On the DS it is a bland and nearly unplayable game that youll probably hate so much that you’d forget what love was.
Dead or Alive Xtreme 3: Fortune,PlayStation 4,Mar-24-2016,Team Ninja,Sports | Volleyball | Team,GameSpew,40,In its current state Dead or Alive: Xtreme 3 is a nice game to relax and unwind with but beyond that it’s a very disappointing and lazy entry into the Xtreme series.
Surgeon Simulator: Experience Reality,PlayStation 4,Dec-3-2016,Bossa Studios,Simulation | Virtual | Career,PlayStation LifeStyle,35,Unfortunately if you are stone cold sober and trying to channel your inner Doogie Howser this lack of any tangible precision will prove to be an instant turn-off.
Cruis'n  Exotica,Nintendo 64,Oct-16-2000,Gratuitous Games,Driving | Racing | Arcade,Game Fan,50,This is easily one of the worst racers for the Nintendo 64.
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,Nov-16-2004,Paradox Development,Action | Fighting | Wrestling,Xbox Nation Magazine,40,There are audio glitches galore with sound effects either missing or repeating themselves over and over for no good reason. [Feb 2005 p.93]
Dead Alliance,Xbox One,Aug-29-2017,IllFonic | Maximum Games | Psyop,Action | General | Shooter | First-Person | Tactical,MondoXbox,40,Even if based on a very interesting idea Dead Alliance pitifully falls due to too many technical problems that make it practically unplayable.
Will of Steel,PC,Feb-4-2005,Gameyus Interactive,Strategy | Real-Time | Military | General | Military,Cheat Code Central,40,Suffers from technical problems which will only serve to frustrate meticulous RTS fans.
Aliens: Colonial Marines,PlayStation 3,Feb-12-2013,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Eurogamer Sweden,40,It has been delayed for more than a decade and yet it still has parts that look that old and still not finished. A basically broken Aliens game is to some degree saved by Gearboxs unquestionable love for the franchise and the ability to play the campaign split-screen.
Rise of the Guardians,Xbox 360,Nov-20-2012,Torus Games | D3Publisher,Adventure | General | General,The Digital Fix,30,Sadly lacking in depth so much so in fact that you can literally play most of it with your eyes closed.
Star Wars The Clone Wars: Republic Heroes,PlayStation 3,Oct-6-2009,LucasArts | Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,GameDaily,40,We just wish the designers paid more attention to the controls and did something dramatic with the gameplay. Star Wars The Clone Wars: Republic Heroes is a below average adventure thats difficult to recommend even as a rental. We suggest Force pushing it into a galaxy far far away.
Tron,Xbox 360,Jan-9-2008,Backbone Entertainment,Action | General | General,GamesRadar+,30,We suspect that control scheme would work better if it emulated that found in games like Robotron 2084 or Geometry Wars - though that wouldnt be as authentic it could make Tron a fantastic Live Arcade game. But as it is this just doesnt work.
Farscape: The Game,PC,Aug-8-2002,Red Lemon Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Adrenaline Vault,40,Misfires on pretty much all cylinders.
Justice League Heroes,DS,Oct-17-2006,Sensory Sweep,Role-Playing | Action RPG | Action RPG,Gaming Nexus,40,The long tradition of execrable license tie-ins continues with Justice League Heroes for DS...Even a hardcore Justice League fan will be hard pressed to enjoy this one.
Gardening Mama 2: Forest Friends,3DS,Apr-29-2014,Racjin,Simulation | Strategy | General | Virtual | Career,NintendoWorldReport,35,Gardening Mama 2 is worthless.
Ben 10: Omniverse,Wii U,Nov-18-2012,Vicious Cycle,Role-Playing | Massively Multiplayer Online | Fantasy | Action | General | General,Nintendo Life,40,Ben 10: Omniverse falls into a lot of the same traps that lesser games in this genre do — lots of repetitive button-mashing gameplay uninspired level design and clunky controls.
Hot Wheels: Beat That!,Xbox 360,Sep-26-2007,Eutechnyx,Driving | Racing | Arcade | Arcade | Automobile,IGN,35,Although the gameplay isnt quite broken since its still physically possible to participate in races it just isnt fun.
TMNT: Mutant Melee,Xbox,Mar-15-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,Cheat Code Central,40,The latest game is entitled Teenage Mutant Ninja Turtles: Mutant Melee and like the last two games threatens to send the Turtles back into hibernation or wherever the hell they went last time.
Naughty Bear,PlayStation 3,Jun-25-2010,Artificial Mind and Movement,Action | General | General,PSX Extreme,38,Naughty Bear is just another game that features a great concept but fails miserably in execution which is why you really shouldnt bother paying full pop for this one.
Bliss Island,Xbox 360,Mar-12-2008,Pompom Software,Miscellaneous | Puzzle | Puzzle | General | General,IGN,35,If Bliss Island were a website of free flash games it would be worthwhile as a distraction. Paying for it is not a good idea.
Jeremy McGrath Supercross 2000,PlayStation,Jul-14-2000,Acclaim,Driving | Racing | Motorcycle | Motocross,IGN,40,Knock off the crap and get to work on something worth playing already!
Transformers: Rise of the Dark Spark,PlayStation 4,Jun-24-2014,Edge of Reality,Action Adventure | Sci-Fi | General,CalmDownTom,40,Rise of the Dark Spark is a decent enough title but its failing is that it changes too much. It’s nothing more than a shallow poorly executed imitation of Fall of Cybertron.
Funk of Titans,Xbox One,Jan-9-2015,A Crowd of Monsters,Action | Platformer | 2D,Digitally Downloaded,40,While the runner platformer is fine and the visuals and story behind the game pleasant the end result does not come together to create a cohesive experience worth investing your time into.
RollerCoaster Tycoon World,PC,Nov-16-2016,Nvizzio Creations,Tycoon | Strategy | Management | Business / Tycoon,GameSpew,40,It won’t cause as many laughs as it did in Early Access but also won’t give you as many thrills as the originals. Roller Coaster Tycoon World is a fumbled hodgepodge of ideas that are emotionally detached from what makes a Tycoon game great.
Air Conflicts: Vietnam,PC,Oct-2-2013,bitComposer Games | bitComposer,Action | Simulation | Flight | Flight | Combat,Eurogamer Sweden,40,Air Conflicts Vietnam tries to be easy to pick up but merely manages to be easy to put down. The theme of the Vietnam conflict is portrayed well but besides that the experience left me wanting. Lack of AI and some bugged out missions pull the game down from being just mediocre.
Asphalt 3D,3DS,Mar-22-2011,Gameloft,Driving | Racing | General | General | Arcade | Automobile,Edge Magazine,40,Its almost a relief that the game struggling to break free from these severe technical shortcomings is mundane. [May 2011 p.104]
Fast Draw Showdown,Wii,Jan-4-2010,Digital Leisure Inc. | Digital Leisure,Action | Shooter | Shooter | First-Person | Light Gun | Light Gun | Modern,XGN,25,Because of the lack of depth and a boring gameplay you will only play this title one or at most two times. After that it will rust in the Wii. So its a waste of money to buy this game.
NBA Live 14,PlayStation 4,Nov-19-2013,EA Sports,Arcade | Sports | Traditional | Team | Basketball | Arcade,Playstation Official Magazine UK,40,Theres simply nothing here to justify you buying it ahead of 2Ks b-ball champ. [Jan 2014 p.84]
Dynasty Warriors 6,PlayStation 2,Nov-18-2008,Koei | Omega Force,Action | Beat-'Em-Up,Cheat Code Central,44,Hardcore Dynasty Warriors fans will probably get this title for the storyline alone. More casual fans of the series stay away!
Justice League: Chronicles,Game Boy Advance,Nov-12-2003,Full-Fat,Action | Platformer | 2D,IGN,40,An extremely sloppy production thats not fun to play and even if you love the series this game might end up turning you off of the franchise.
Ice Age: Continental Drift - Arctic Games,Xbox 360,Jul-10-2012,Activision,Action | Platformer | Platformer | 3D | 3D,Metro GameCentral,30,It looks like Ice Age 4 it sounds like Ice Age 4 and it plays like the frozen carcass of a 5000 year old mammoth.
Naughty Bear,Xbox 360,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Joystiq,40,Wait ... this is a retail game? And you have to pay $50 for it? Unfortunately in spite of a few good ideas Naughty Bear is too sloppily executed and too shallow to recommend -- especially as a full retail experience.
Deadfall Adventures,Xbox 360,Nov-15-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,X-ONE Magazine UK,40,An exasperating experience. [Issue#106 p.85]
Furu Furu Park,Wii,Jan-17-2008,Taito Corporation | 505 Games,Miscellaneous | Party | Party | Party / Minigame,IGN,35,The original Nintendo DS game was a terrible collection of mini-games and the Wii version continues that tradition.
Battle: Los Angeles,PlayStation 3,Mar-22-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Vandal,35,Easy short linear and with embarrasing flaws in AI this game is a huge disappointment.
Rengoku: The Tower of Purgatory,PSP,Apr-26-2005,Neverland,Action Adventure | Fantasy | General | Fantasy,Gamer.tv,40,Rengokus clunky control system does well to convince you youre a steel-clad cyborg but unfortunately this rigid feel doesnt lend itself to an enjoyable game. [JPN Import]
WWE 2K20,PlayStation 4,Oct-22-2019,Visual Concepts,Sports | Individual | Combat | Wrestling,We Got This Covered,40,WWE 2K20 has its issues and maybe they could have been overlooked if all the game modes worked. Sadly that is not the case and it feels like a broken game from the get-go.
Mindjack,Xbox 360,Jan-18-2011,FeelPlus,Action | Shooter | Shooter | Third-Person | Sci-Fi | Modern | Arcade,GameOver.gr,40,Feelplus and Square-Enixʼs new try in the shooting genre falls way too short compared even to the weakest 3rd-person shooters of the last five years.
Enki,PC,Jul-31-2015,Storm in a Teacup,Adventure | 3D | First-Person,GamesVillage.it,40,ENKI appears as an amateur project something that a group of friends can develop during weekends. Unfortunately it’s a commercial product and it must be treated as such. It’s plagued by lots of design and technical issues and it’s simply not fun.
The Legend of Alon D'ar,PlayStation 2,Dec-4-2001,Stormfront Studios,Role-Playing | Action RPG,Gaming Maxx,39,Of course misery loves company. So call up someone you hate and invite them over for hours of terminal and ponderous gaming. Whee!
Jeremy McGrath Supercross 2000,Dreamcast,Sep-29-1999,Acclaim,Driving | Racing | Motorcycle | Motocross,IGN,40,I cant really recommend this game to anyone in good faith even fans jonesing for any motocross game. Stay away.
Venetica,Xbox 360,Jan-11-2011,Deck 13,Role-Playing | Third-Person | Third-Person | General,Joystiq,40,Venetica contains hints of a compelling quest but feels like its development life was cut short. The end result is a potentially grand concept that just cant flourish within its forced generic confines.
One Piece: Romance Dawn,3DS,Feb-11-2014,Bandai Namco Games,Role-Playing | General | General,RPGamer,40,The potential is still there because Romance Dawn doesnt do nearly enough right to make this an adequate substitute for reading the manga or watching the anime.
Game Tycoon,PC,Mar-22-2006,Tri Synergy,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Computer Games Magazine,30,Despite the lack of satire and occasional lack of sense the game is mostly playable. However the interface and the odd bugs make it a chore. [July 2006 p.65]
Iron Man,PlayStation 3,May-2-2008,Secret Level,Action | General | General,PSM3 Magazine UK,36,Overall Flying is sometimes a joy but Iron Man is basically repetitive confusing and graceless.
Ghostbusters: Sanctum of Slime,PlayStation 3,Mar-22-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,Game Over Online,40,Outside of climbing up the leaderboards or finding every hidden item theres little reason to return to the game once youve played through it once.
Stormrise,PC,Mar-24-2009,Creative Assembly,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,LEVEL (Czech Republic),40,Is there a single person at SEGA or at the Creative Assembly who thinks they made a really good game? A game someone would want to buy? It’s about time to consider some sacking in both companies. [Apr 2009]
Star Trek The Video Game,Xbox 360,Apr-23-2013,Digital Extremes,Action Adventure | Sci-Fi | Sci-Fi | General,InsideGamer.nl,35,Theres a lot wrong with Star Trek. The story is told very averagely environments are boring shooting is unsatisfactory your companion will annoy you to death and boring puzzles might just eradicate most of your brain cells. The only fun I had with this game is thanks to the hilarious bugs.
Touhou Kobuto V: Burst Battle,PlayStation 4,Oct-10-2017,CUBETYPE,Action | Fighting | 3D,TheSixthAxis,30,I’m trying my best to think of some kind of clever joke or metaphor about Touhou Kobuto V: Burst Battle but I don’t even think the game deserves that kind of effort on my part. Burst Battle is an awful video game. Without a tutorial learning to play is no fun at all and I had an equal sum of zero fun playing it when I actually knew how to play. If you’re itching for a Touhou fighting game run to your PC and download one of the official 2D fighting games from the main series. Never touch Burst Battle. Learn from my errors and live a long healthy fulfilling life.
Mission: Impossible: Operation Surma,Game Boy Advance,Dec-2-2003,M4 Limited,Action | Platformer | 2D,GameSpy,30,Since the controls are so clunky youll be wobbling to align properly with the criminal in question; so while hes nailing you with bullets your sole concern is landing one shot.
Dino Island,PC,Aug-24-2002,Monte Cristo Multimedia | Monte Cristo,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Game Over Online,40,Really I’ve reviewed some bad games in my time but Dino Island is the first that was completely and seemingly intentionally bad.
Jazz and Faust,PC,Jun-13-2002,Saturn+,Adventure | 3D | First-Person | Modern,GameSpot,44,This traditional adventure game offers a few attractive scenes but otherwise its an exercise in tedium that will disappoint even avid adventure gamers.
The Sopranos: Road to Respect,PlayStation 2,Nov-7-2006,7 Studios,Action Adventure | Modern,GameZone,40,Thanks to its broken controls awkward combat mechanics and uninspiring mission objectives it’s hard to recommend this game to dedicated fans of the show.
Final Fight: Streetwise,Xbox,Feb-28-2006,Secret Level,Action | Beat-'Em-Up,IGN,35,The fighting system itself is has a few interesting features but almost everything else about the game will either frustrate or annoy. The camera the enemy A.I. almost every aspect of the graphics the sound effects and the required mini-games are all decidedly sub-par
G.I. Joe: The Rise of Cobra,Xbox 360,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,Console Monster,36,Disappointing.
Fear Effect Sedna,PC,Mar-6-2018,Sushee,Role-Playing | General,Gameblog.fr,30,Its sure that developers of Fear Effect Sedna are huge fans of the franchise. They had some ideas about this new episode and there are a few elements that feel compelling. But in the end there are too many things that just dont work or frustrate the players. Too bad.
Block Factory,3DS,Apr-26-2012,Enjoy Gaming,Miscellaneous | Puzzle | General | Puzzle | General,Games Master UK,40,Wont give Mr. Tajitnov sleepless nights. [Aug 2012 p.80]
Time and Eternity,PlayStation 3,Jul-16-2013,Image Epoch | Imageepoch,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,RPG Fan,38,Time & Eternity is by far one of the worst RPGs I have ever played and even when accounting for different tastes I cannot recommend it to anyone. At best a select few may enjoy the games sense of humor but Im convinced that the gameplay is so broken that almost anyone will regret purchasing this game.
MC Groovz Dance Craze,GameCube,Nov-22-2004,Mad Catz,Miscellaneous | Rhythm | Dancing,GameSpot,29,MC Groovz may feature The Fresh Princes Parents Just Dont Understand but dancing to its poorly stepped overly lengthy tracks just makes us feel like Carlton Banks.
Bloodforge,Xbox 360,Apr-25-2012,Climax Group | Climax Studios,Action | General | General,Gamereactor Sweden,40,Bloodforge is gorgeous and has high production values but in the end it lacks depth and the story is so lame its outright impossible to care about anything that happens on screen.
ArchLord,PC,Oct-3-2006,NHN Corporation,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,1UP,40,Other than the exclusive ArchLord gimmick were left with a dated-looking game with limited classes and a lot of grind and a miniscule chance of something cool at the end if you really throw yourself into it. Not exactly our cup of mead.
Contra: Rogue Corps,Switch,Sep-24-2019,Konami,Action | Shooter | Shoot-'Em-Up | Top-Down,Nintendojo,42,There’s an earnestness to Rogue Corps that makes it even sadder to see the game fail as it has. There have been updates since the game launched but nothing thus far has been able to elevate Rogue Corps to the standard of quality set by past series installments. If Konami wants to modernize its franchises for future generations the message should be clear: fans want what made those classics so endearing to begin with not misguided radical redesigns.
Nickelodeon Kart Racers,PlayStation 4,Oct-23-2018,Bamtang | GameMill Entertainment,Racing | Arcade | Automobile,IGN Spain,40,Just a plain bad kart game that manages to copy the best game on its genre but fails on doing it.
Coraline,Wii,Jan-27-2009,Papaya Studios | Papaya Studio,Adventure | General | General,Gamervision,40,The best thing I can say about Coraline is that it’s not broken. It works and just about anyone could play it from start to finish but I don’t understand why anyone would want to.
Beyond the Law: The Third Wave,PC,Apr-2-2004,Magnum Games,Action | Shooter | Third-Person | Tactical | Modern,Gamers' Temple,39,The graphics are about on par with everything else in the game. The resolution is locked at 800x600 and even if you ignore the blockiness of the graphics the small levels are bland and uninteresting and the cutscenes smack of stock-footage amateurism.
Clash of the Titans,Xbox 360,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,The Escapist,40,As it is the repetitive missions and poor pacing are ultimately too distracting for the games few virtues to shine through.
Brave: A Warrior's Tale,Xbox 360,Aug-4-2009,Collision Studios,Action | Action Adventure | Platformer | General | Historic | 3D,My Gamer,36,From the glitchy programming the poor graphical quality a camera that never listens to the player and horrific level design Brave: A Warrior’s Tale is an incomplete product.
Zumba Fitness: Join the Party,Xbox 360,Nov-18-2010,Pipeworks Software | Inc.,Sports | Miscellaneous | General | Exercise / Fitness,Xbox World 360 Magazine UK,40,Suffers from being in a big sea of similar titles. [Jan 2011]
Turning Point: Fall of Liberty,PlayStation 3,Feb-26-2008,Spark Unlimited,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,PSM3 Magazine UK,37,Dumb AI stupidly linear crap guns... a disaster. [May 2008 p.79]
Family Party: 30 Great Games,Wii,Dec-2-2008,Tamsoft,Miscellaneous | Party | Party | Party / Minigame,Worth Playing,30,Family Party doesnt bring anything new to the table. It may be a budget-priced title at $20 but I would venture to say that is almost too much to pay for this one.
SPRay,Wii,Dec-3-2008,EKO Software,Action Adventure | Fantasy | General | Fantasy,Nintendo Power,30,Only through sheer force of will have I avoided comparing the enjoyment derived from playing SPRay to that of regurgitating a lung. [Dec 2008 p.93]
KURSK,PC,Nov-7-2018,Jujubee,Action Adventure | Survival,Riot Pixels,35,This game is equally bad in all of its aspects. The developers should remove all the gameplay and turn Kursk into a free virtual tour of the submarine.
Hello Neighbor,Xbox One,Dec-8-2017,tinyBuild,Action | Adventure | General | 3D | First-Person,XboxAddict,40,There was a lot of hype behind Hello Neighbor and Ive even started seeing merch at stores to purchase but at this point in time it hasn’t lived up to it yet not even close. The ideas are there as is the premise and backdrop but the execution is severely lacking in the worst possible way. Sure some fixes might make it a better experience but there’s no way this should be a full release in its current state. With all this in mind I say Goodbye Neighbor.
Steel Horizon,DS,Mar-20-2007,Climax Group | Climax Studios,Strategy | Turn-Based | Wargame | Turn-Based | General,VGPub,40,If you’re really into battleship warfare or looking for something to get your grandfather who’s a World War Two navy vet that needs something else to play on his DS besides Brain Age you’ll like this game. Everyone else should go play Advance Wars: DS or one of its earlier titles.
Stranger,PC,Mar-26-2008,Fireglow,Strategy | Real-Time | Fantasy | General | Fantasy,Play (Poland),40,A role playing game that poses as a strategy by using just the numbers. This means that your adventuring party can have as many as twenty or thirty members and you have to take care of every soldiers needs and wants from armor to magic crystals to retirement plans. The games ugly looks combined with the unintelligible interface and bad AI make the whole thing marginally playable in the best moments and huge pain in the posterior in the worst. [Apr 2008]
Rock Revolution,PlayStation 3,Oct-15-2008,Zoe Mode | HB Studios Multimedia,Action | Miscellaneous | Rhythm | Music | Music,GameSpot,35,If Rock Revolution came out two or three years ago it might have been revolutionary but in 2008 its not even relevant. Uninspired presentation a tiny tracklist that includes no master tracks a complete lack of vocal support uninteresting gameplay and a barebones Career mode are just a few of the many ways in with Rock Revolution fails.
MX vs. ATV Supercross Encore,PlayStation 4,Oct-27-2015,Rainbow Studios,Racing | General | Arcade | Automobile,SpazioGames,40,A bad remaster of a mediocre game. Why someone decided to put money into developing this we don’t and cannot know. If you want to get dirty just jump in a puddle even the mud is not that great in this game.
CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox 360,Oct-26-2010,Telltale Games,Adventure | General | General,Xbox World 360 Magazine UK,43,Not the best but Fatal Conspiracy is better than its individual parts would have you believe. [Jan 2011 p.82]
Go! Sports Skydiving,PlayStation 3,Feb-7-2008,Light Weight,Sports | Alternative | Individual | Other | Other,IGN,30,Go! Sports Skydiving is slightly better than Go! Sports Ski. Nuff said.
Prison Break: The Conspiracy,PlayStation 3,Mar-30-2010,ZootFly,Adventure | General | General,NZGamer,40,As the plodding narrative progresses these repetitive fighting and stealth tasks grow quickly tedious.
Smashing Drive,Xbox,May-13-2002,Namco,Driving | Racing | Futuristic,GameSpot,35,Has virtually no lasting value whatsoever and just isnt much fun to play even as long as it lasts.
ATV: Quad Power Racing,PlayStation,Aug-23-2000,Climax Group,Driving | Racing | Rally / Offroad,Gaming Age,33,The AI basically flip flops around from being faster than any other racer out there to racers who lack that gray matter up in the head called brain.
TMNT,DS,Mar-20-2007,Ubisoft Quebec,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,GameSpot,31,The environments are no fun to get through fights are infrequent and the simplistic combat is unfulfilling.
Arcania: The Complete Tale,PlayStation 3,Aug-30-2013,Spellbound,PC-style RPG | Western-Style | Role-Playing | General | Action RPG,Official PlayStation Magazine Benelux,40,At the beginning of the game there is a gut wrenching choice to be made of whether you want to be a mage a hunter or a fighter. We have played racing games with more original RPG-elements than this utterly dull game. [June 2013 p.86]
Xiaolin Showdown,PlayStation 2,Nov-14-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,Play UK,33,Theres just no depth to Xaolin Showdown whatsoever. [Issue #150 p.89]
