title , platform , release_date , developer , genres , reviewer , metascore , review
Ratchet & Clank: Size Matters,PSP,Feb-13-2007,High Impact Games,Action | Shooter | Platformer | Shooter | Third-Person | 3D | Sci-Fi | Sci-Fi | Arcade,Yahoo!,100,For the last two titles the developers of Ratchet & Clank have done a wonderful job building full-featured multiplayer support into their games. Size Matters is arguably the best attempt to date. Although it only supports four players at a time the maps and modes are meticulously built to wring the most out of multiplayer matches.
FIFA 07 Soccer,Xbox,Oct-3-2006,EA Sports,Sports | Traditional | Soccer | Sim,GameShark,100,The online play and interactive leagues are superb and the thrill of scoring a goal in the 90th minute online was a fist pumping "Heck Yeah!" experience which I haven't felt in a long time playing an online game.
Fight Night 2004,PlayStation 2,Apr-5-2004,EA Sports,Sports | Traditional | Boxing,GamePro,100,Fight Night's Career mode should be the model that other boxing games should follow...Hands down Fight Night 2004 is the victor in all weight classes this year. [May 2004 p.84]
Anarchy Online: Shadowlands,PC,Sep-8-2003,Funcom,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Sci-Fi | Sci-Fi,GameNow,100,What sets this game apart from every other is the obscene amount of tweakage you can do to your character. [Dec 2003 p.70]
Dark Age of Camelot: Shrouded Isles,PC,Dec-2-2002,Mythic Entertainment,Role-Playing | Massively Multiplayer Online | Fantasy | Fantasy,GameZone,91,The three new islands Avalon (Albion) HyBrasil (Hibernia) and Aegir (Midgard) are all wonderfully crafted realms full of danger quests and realm combat.
NASCAR: Dirt to Daytona,GameCube,Nov-27-2002,Monster Games Inc.,Driving | Racing | Stock Car,GamePro,100,Compared to D2D "Thunder's" cars don't handle as smoothly and its Career mode is heavy on complexity and short on fun. [Dec 2002 p.194]
Dave Mirra Freestyle BMX 2,Game Boy Advance,Nov-25-2001,Full-Fat,Sports | Alternative | Biking,GameSpot,92,In all areas--gameplay graphics sound and overall longevity--Full-Fat and Acclaim have literally created a handheld miracle.
NFL Blitz 2000,Nintendo 64,Jul-31-1999,Midway,Sports | Traditional | Football | Arcade,Hot Games,100,With all of these super cool additions not to mention the fun-as-Swiss-cheese-in-a-can four player mode this is the best "Blitz" so far.
Obsidian,PC,Dec-31-1996,Rocket Science Games,Adventure | General | General,Four Fat Chicks,100,A classic. That's what it is. Obsidian may be the most innovative imaginative puzzle adventure ever conceived.
Battlefield: Bad Company,PlayStation 3,Jun-23-2008,EA DICE,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Giant Bomb,100,It looks great has fun characters a load of interesting weaponry and works nicely whether you’re playing alone or with a squad. The campaign lasts long enough to feel fulfilling and the multiplayer kept me coming back once that was complete.
Mario Golf: Advance Tour,Game Boy Advance,Jun-22-2004,Camelot Software Planning,Sports | Traditional | Golf | Sim,GBA Central,100,It is this exploration of every nook and cranny of the world that provides a surprisingly lengthy gaming experience. You will want to discover every mini-game talk to every person and earn every prize you can throughout the land.
Call of Duty: World at War,Xbox 360,Nov-10-2008,Treyarch,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Yahoo!,100,Call of Duty: World at War is clearly one of the top games of this year and a must have for any action gamer.
DiRT Rally 2.0,PC,Feb-26-2019,Codemasters,Racing | Simulation | Automobile,Game Debate,90,I've really enjoyed every minute I've spent with Dirt Rally 2.0 just as I did with 1.0 before it. The handling is gorgeous the routes are truly beautiful to look at and the management is ...manageable. The cars all have tons of individual character the rallycross feels scrappy and frenetic and everything just comes together wonderfully. Codemasters eh? They really have the hang of this thing.
The Walking Dead: Episode 2 - Starved for Help,PC,Jun-29-2012,Telltale Games,Miscellaneous | Adventure | General | Compilation | Point-and-Click,DarkStation,100,The Walking Dead Episode 2 is a perfect three-hour nugget of story-driven adventure gaming. The immediacy of the gameplay and writing make it easy to boot up the game and instantly become engrossed in a world where nothing is sacred and anything can happen at any moment. No tutorials needed.
Saints Row: The Third,PC,Nov-14-2011,Volition Inc.,Action Adventure | Modern | Modern | Open-World,ZTGD,93,Saints Row The Third surprised the heck out of me. The GTA comparisons are inevitable but they are vastly different games. While both hold a mirror up to reality the reflections are vastly different. As absurd as GTA gets it still keeps one foot firmly planted in reality. Saints Row has taken a flying leap off the roof of reality howling the F-bomb while chugging a licensed energy drink all the way down… and I wouldn't have it any other way.
Bomberman Live,Xbox 360,Jul-18-2007,Backbone Entertainment,Miscellaneous | Puzzle | Action | General | Puzzle | Action,AceGamez,100,It looks great it sounds good and it plays like a real dream the simplistic gameplay revealing hidden depths and strategies the more you play with plenty of hilarious moments of death or glory in every game you can play. Blowing up your friends really has never been so much fun!
Ni no Kuni II: Revenant Kingdom,PlayStation 4,Mar-23-2018,Level 5,Action RPG | Role-Playing | Japanese-Style,Guardian,100,Its gorgeously lush visuals are quite simply among the best ever seen in a game offering an object lesson in how stylisation has the power to trump photorealism even in the 4K age. Some players will lack the time or patience to put in the effort that any heavyweight role-playing game demands – this is a 50-hour adventure at least – but it puts forward an irresistible case for your attention. As video games are once again weathering ignorance-fuelled attacks that paint them as universally gun-centric violent and nihilistic Ni no Kuni is a timely counterpoint.
Project CARS 2,Xbox One,Sep-22-2017,Bandai Namco Games | Slightly Mad Studios,Racing | Simulation | Automobile,IGN,92,Project CARS 2 plays like a pumped-up version of the classic TOCA Race Driver 3 from 2006 redressing many of the complaints levelled at the original.
Statik,PlayStation 4,Apr-24-2017,Tarsier Studios,Adventure | 3D | First-Person,VRFocus,100,Statik is a superb example of a puzzle game intelligent immersive and lots of fun to play. The subtle story woven through is interesting the puzzles challenging without being too frustrating. VR is used superbly as an integral part of the experience and not a tacked on gimmick. Definitely worth picking up for anyone who owns a PlayStation VR.
Fallout: New Vegas,PC,Oct-19-2010,Obsidian Entertainment,Role-Playing | Action RPG | First-Person | First-Person | Western-Style,RealGamer,95,Fallout: New Vegas looks and plays exactly the same as Fallout 3. But the additions that Obsidian have made push the survival angle even further to provide a much more immersive and authentic experience and just like its predecessor New Vegas proves to be a role-playing masterpiece.
Keep Talking and Nobody Explodes,Switch,Aug-16-2018,Steel Crate Games,Adventure | 3D | First-Person,Gaming Age,91,It’s an interesting tension-filled take on puzzle games and that’s true however many people are playing it with you.
Shantae: Half-Genie Hero - Ultimate Edition,Switch,May-8-2018,WayForward,Action | Platformer | 2D,Nintendojo,100,No matter what make it your business to download Half-Genie Hero on Switch today as it’s not just the best Shantae yet it’s also one of the best platformers on the system period.
Valkyria Chronicles Remastered,PlayStation 4,May-17-2016,Sega,Strategy | Turn-Based | Tactics,Digitally Downloaded,100,Valkyria Chronicles is simply one of the best tactical games you’ll ever play. It’s serious but doesn’t take itself too seriously. It’s emotionally compelling while never losing sight of the fact it’s also a game. It’s a popular and well-regarded game that for whatever reason people simply don’t talk about it enough. Hopefully with this PlayStation 4 release that will change.
Crash Team Racing: Nitro-Fueled,Xbox One,Jun-21-2019,Beenox,Racing | Arcade | Automobile,Generación Xbox,95,Crash Team Racing Nitro-Fueled is a must have for those who play looking for fun. Flawless mechanics a lot of options and of course the nostalgia factor.
F1 2018,PlayStation 4,Aug-24-2018,Codemasters,Racing | Simulation | Automobile,Forbes,91,This is truly one of the best racing games you'll ever play.
Peggle: Dual Shot,DS,Feb-27-2009,Q Entertainment,Miscellaneous | Puzzle | Action | Puzzle | Puzzle | Action,1UP,100,The premise may be simple but I found myself replaying levels over and over again to see how high I could get my score. Throw in the challenge mode (with objectives like getting a certain score with limited shots) and my OCD nature found a state of Zen.
Disgaea: Hour of Darkness,PlayStation 2,Aug-27-2003,Nippon Ichi Software,Strategy | Turn-Based | Fantasy,Into Liquid Sky,100,Pure immature fun with a story. You will like the comic mischief and the spell effects along with the sound track and voice acting. I simply cannot think of anything wrong with this game other than the visuals.
Kingdom Hearts HD I.5 + II.5 Remix,PlayStation 4,Mar-28-2017,Square Enix,Miscellaneous | Compilation,Gaming Age,100,For fans looking to revisit the series on their current gen console or a potential newcomer to the series this is the ultimate compilation. Being able to revisit two of my favorites in the series KH 2 Final Mix and Birth by Sleep Final Mix along on my PS4 reminds me why I fell in love with the series.
Tiger Woods PGA Tour 11,Wii,Jun-8-2010,EA Sports,Sports | Traditional | Individual | Golf | Sim | Sim,GameShark,100,It still blows my mind that the most hardcore golfing experience in video games today is found on the console universally decried as being too "kiddie" but that is the stone cold truth.
The Movies,PC,Nov-8-2005,Lionhead Studios,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Total Video Games,100,Most importantly the game’s gradual learning curve handy tutorials and simple interface is immediately accessible yet there’s still plenty to learn and discover when it comes to the subtleties of filmmaking 30 hours later.
Persona 4 Arena Ultimax,PlayStation 3,Sep-30-2014,Arc System Works,Action | Fighting | 2D,PlayStation Universe,100,Ultimax takes the original and makes it better. There is something for everyone from the solo player to the fighting enthusiast. Atlus also continues their Persona narrative emphasizing that this is a series integral to the Persona brand as a whole and not an easy cash-in. A must buy for anyone who likes fighters and/or the series.
Crysis 2,Xbox 360,Mar-22-2011,Crytek,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Xbox World Australia,95,I absolutely loved Crysis 2 from start to finish. The game looks amazing sounds amazing and plays like a dream. The singleplayer campaign was a satisfying 10 hours and left me wanting to play it again at a higher difficulty setting. Multiplayer borrows a few ideas from other games but overall is a unique and highly enjoyable experience even if it does force you to put in the time to get the most out of it.
Virtua Tennis: World Tour,PSP,Oct-7-2005,Sumo Digital,Sports | Traditional | Individual | Tennis | Tennis,VideoGamesLife,100,Fast fluid and thoroughly absorbing Virtua Tennis World Tour is not only as essential a purchase as "Lumines" "WipEout" "Ridge Racers" and Co. it’s a reason to buy the PSP itself.
Rare Replay,Xbox One,Aug-4-2015,Rare Ltd. | Code Mystics Inc.,Miscellaneous | Compilation,GameOver.gr,100,Rare Replay is a piece of gaming history full of legendary games that everyone should play.
The Legend of Heroes: Trails of Cold Steel III,Switch,Jun-30-2020,Falcom | Engine Software,Role-Playing | Japanese-Style,NintendoWorldReport,95,For those willing to invest in playing through or reading into the first two entries Trails of Cold Steel 3 is an unmissable experience. RPG fans of all kinds are sure to fall for this love letter to the genre. Meaningful side-quests an engaging combat system and a story that makes something amazing out of what could easily be a simple routine: these elements represent only a fraction of Cold Steel 3's achievements. The performance isn't flawless but portability and lengthy RPGs go hand-in-hand making this a must-own title on Switch.
Mercenaries,PlayStation 2,Jan-10-2005,Pandemic Studios,Action Adventure | Modern,Gaming Age,100,Combining hardcore action gaming with a grand environment and an intense feeling throughout... A crucial title that needs to be experienced to be truly believed.
Neverwinter Nights: Hordes of the Underdark,PC,Dec-2-2003,BioWare,Role-Playing | PC-style RPG | PC-style RPG | Western-Style,GameSpy,90,Between the game's multiple endings and its awesome character creation it's definitely worth playing this 20-plus hour game again just to get a different feel for its compelling story and tight gameplay.
Max Payne 2: The Fall of Max Payne,Xbox,Nov-25-2003,Remedy Entertainment,Action | Shooter | Third-Person | Modern,GameZone,93,An action-packed work of brilliance that fans of the action/crime genre will simply love to sink their teeth into. The story is truly a mesmerizing one and the action sequences will keep you on your toes.
FIFA Soccer 2004,PlayStation 2,Nov-4-2003,EA Canada,Sports | Traditional | Soccer | Sim,Official U.S. Playstation Magazine,100,The sensation of FIFA "playing itself" is pretty much gone and it's clear that the A.I. has been seriously overhauled... If you want to fully immerse yourself in soccer culture FIFA is pretty incredible. [Dec 2003 p.156]
Command & Conquer: Generals,PC,Feb-10-2003,EA Pacific,Strategy | Real-Time | Modern | General | Modern,GamePro,100,Generals has a rock-solid single-player game and the most addictive multiplayer skirmishes of the year... A gaming masterpiece.
Sid Meier's SimGolf,PC,Jan-23-2002,Firaxis Games,Strategy | Real-Time | Modern | General,Maxim Online,100,This game is more than your average links simulation—it’s a lifestyle.
Quake III Revolution,PlayStation 2,Mar-26-2001,Bullfrog Productions,Action | Shooter | First-Person | Sci-Fi,TotalGames.net,90,Looks gorgeous handles sweetly and is ‘totally bitchin’ when played against other like-minded bloodthirsty players – there must be some price to pay amongst all this triumph.
Street Fighter III: Double Impact,Dreamcast,Jun-19-2000,Capcom,Action | Fighting | 2D,Games Radar,100,The characters actually have... well... character. We know their history their allegiances their grudges and even the colour of their panties in certain circumstances.
Tom Clancy's Ghost Recon Advanced Warfighter 2,PlayStation 3,Aug-23-2007,Red Storm Entertainment | Ubisoft Paris,Action | Shooter | Shooter | First-Person | Third-Person | Tactical | Modern | Modern,GameSpy,100,With astounding graphics (especially for the all-important and terrifyingly frequent explosions) a sweeping symphonic soundtrack a surprisingly deep story and a smooth multiplayer experience GRAW 2 proves that the PS3 can perform just as well as the 360 any day of the week.
Middle-earth: Shadow of Mordor,PC,Sep-30-2014,Monolith Productions,Fantasy | Action Adventure | Fantasy | Open-World,Gameplanet,95,Shadow of Mordor is the single best Lord of the Rings adaptation to date and one of the very best third-person action games in many years.
Middle-earth: Shadow of Mordor,PlayStation 4,Sep-30-2014,Monolith Productions,Fantasy | Action Adventure | Fantasy | Open-World,Guardian,100,Right now it’s my main contender for game of the year simply because in its lack of pretension its attention to detail and its understanding that video games first and foremost should be fun it puts everything else I’ve played recently in its long shadow.
SpaceChem,PC,Mar-2-2011,Zachtronics Industries,Miscellaneous | Puzzle | General | Puzzle | General,Everyeye.it,90,Due to its extreme complexity SpaceChem will never be a title for everyone. Too deep and articulate for casual players it will be appreciated only by those who are willing to engage themselves with the deep game mechanics Nevertheless Spece chem is no doubt one of the most brilliant puzzle game in the history of videogames.
Viva Pinata,Xbox 360,Nov-9-2006,Rare Ltd.,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,XboxAddict,96,The most surprising part about Viva Piñata is that once you've gained higher levels of experience you keep them. Even if you start a new garden. Which means you carry over all you coins and all the items you've unlocked during the course of your previous gardens so you don't have to start that all over again. Killer!
Freedom Planet,Wii U,Aug-20-2015,GalaxyTrail,Action | Platformer | 2D,NintendoWorldReport,90,When it all boils down Freedom Planet is the best Sonic the Hedgehog game I’ve played in years.
Pinball FX 2,PC,Oct-27-2012,Zen Studios,Action | Miscellaneous | Parlor | Pinball | Pinball,COGconnected,90,Pinball FX 2 is definitely a PC game that should be experienced by all gamers out there from the hardcore pinball fanatic to the casual pinball player alike.
Thronebreaker: The Witcher Tales,Switch,Jan-28-2020,CD Projekt Red Studio,Strategy | Turn-Based | Card Battle,Daily Star,100,Your mileage may vary based on how well you enjoyed Gwent in The Witcher 3 but if you’ve been looking for a fresh perspective on Andrzej Sapkowski’s dense world and lore then we can’t recommend it enough.
Pokemon Ultra Sun,3DS,Nov-17-2017,Game Freak,Role-Playing | Trainer,Vooks,100,Pokémon Ultra Sun and Ultra Moon represent everything Game Freak has worked towards in its 20 years of growing the Pokémon franchise. It has its flaws as every game does but they don't detract from the lively world incredible writing and sheer fun that the game provides. Ultra Sun and Ultra Moon are likely the last big games to be released on the 3DS and Game Freak sees the console out with a game that will be remembered as a shining example of what the series can do when at its best.
Fatal Frame II: Crimson Butterfly Director's Cut,Xbox,Nov-1-2004,Tecmo,Action Adventure | Horror,Game Informer,93,One of the best survival horror games to come out in ages. [Dec 2004 p.181]
South Park: The Fractured But Whole,Xbox One,Oct-17-2017,Ubisoft San Francisco,Role-Playing | General,TrueAchievements,100,Housing a story that is both offensive yet hilarious ludicrous yet serious is a rare achievement but this game accomplishes it. The overhauled combat also keeps strategy a key part of gameplay so tactical thinking is always rewarded.
Blast Off,PSP,Nov-24-2009,Halfbrick Studios,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,Kombo,90,Blast Off is yet another game from Halfbrick that shows that PSP Minis can be cheap and be just as entertaining and well done as games that cost thrice as much.
Star Wars: Starfighter,PlayStation 2,Feb-19-2001,LucasArts,Simulation | Sci-Fi | Small Spaceship,GameZone,100,The graphics are breathtaking. After minutes of play the real world around you just seems to melt away...May many many hours of great gameplay be with you!
If Found...,PC,May-19-2020,dreamfeel,Adventure | Visual Novel,GameSpew,100,I absolutely adored my time spent with If Found…. I knew within the first few minutes that it was going to be something truly special earning a place in my favourite games of all time. The art from Liadh Young is stunning the music sounds and feels like a dream and its story is unique provocative and wonderful. Very few video games have made a true and permanent mark on my heart but If Found… has done just that
Guitar Hero World Tour,PlayStation 3,Oct-26-2008,Neversoft Entertainment,Action | Miscellaneous | Rhythm | Music | Music,PGNx Media,97,Ultimately all of Guitar Hero World Tour’s components come together extremely well.
TimeSplitters: Future Perfect,PlayStation 2,Mar-21-2005,Free Radical Design,Action | Shooter | First-Person | Sci-Fi,Official U.S. Playstation Magazine,100,So say what you will about TimeSplitters being too arcadey or too cartoony or not serious enough—I'll just be over here having a hell of a time. Last I checked that's what games were for.
PlanetSide 2,PC,Nov-20-2012,Sony Online Entertainment,Role-Playing | Sci-Fi | Massively Multiplayer Online | Action | Shooter | Shooter | First-Person | Tactical | Sci-Fi | Sci-Fi | Arcade,AusGamers,95,Be warned though this is a very addictive game and it could spoil your previous favourite shooter with its incredible sense of scale. It's astonishing to see a free to play game deliver such a polished package that also breaks new technological boundaries.
Planet Coaster,PC,Nov-17-2016,Frontier Developments,Strategy | Management | Business / Tycoon,LEVEL (Czech Republic),100,Finally a new amusement park tycoon king appeared. Playability is a brilliant game that lets you try every corner of your imagination. [Issue#277]
Valkyria Chronicles,Switch,Oct-16-2018,Sega,Strategy | Turn-Based | Tactics,Gaming Age,91,In terms of a great bargain it’s hard to get better than a game like Valkyria Chronicles and the quality of this port on the Switch means it’s a must-buy for anyone curious about the series or considering adding it to their Switch library. And the only thing that makes an SRPG better is the portability of having it around to make dull moments like bus rides and family events breeze on by.
Shovel Knight: Specter of Torment,Switch,Mar-3-2017,Yacht Club Games,Action | Platformer | 2D,Digital Chumps,90,Ultimately there is very little bad to say about SoT. It’s an excellent 2D action platformer with some good RPG elements and its balanced difficulty lets genre hacks like me struggle through while more seasoned players can still expect a good but not overly difficult challenge. To be honest some of the early bosses proved harrowing for me but I liked that I could try going after the different knights out of order find checkpoints and have a lot of opportunities to continue at those checkpoints too. Much like the old games its inspired by it’s a tough but short and arguably more memorable than many of those older games. Additionally with New Game+ support for more nooks and crannies to explore as well as Feats and Challenges there’s a solid value here for $10. The only better value would be to get SoT via the Treasure Trove release instead.
Street Fighter X Tekken,PlayStation 3,Mar-6-2012,Capcom,Action | Fighting | Fighting | 3D | 2D | 3D,Official PlayStation Magazine Benelux,91,Street Fighter X Tekken is much more than just a fun party game. Even better based on the number of unique mechanics we would say this is Capcom's best fighter in a long time. Whereas Street Fighter IV and MvC 3 only had one unique feature SFXT has dozens. [April 2012 p.74]
Guilty Gear Xrd -SIGN-,PlayStation 4,Dec-16-2014,Arc System Works,Action | Fighting | 2D,Cheat Code Central,98,If you are willing to put the work into the game then Guilty Gear Xrd -Sign- is awesome simply awesome. It’s a game that you will be playing for years to come not just a flavor of the week.
'Splosion Man,Xbox 360,Jul-22-2009,Twisted Pixel Games,Action | General | Platformer | Platformer | 2D | 2D,GameShark,100,‘Splosion Man is a game that does things right from beginning to end and even though it may have you cursing up a storm every now and then it’s a game that you can get a sense of satisfaction from either playing it for an hour or for five to ten minutes at a time.
Might & Magic: Clash of Heroes,PlayStation 3,Apr-12-2011,Capy Games,Role-Playing | General | General,Vandal,90,It was already a great game on Nintendo DS and this version adds a multiplayer mode and beautiful graphics.
TxK,PlayStation Vita,Feb-11-2014,Llamasoft,Action | Shooter | Static | Shoot-'Em-Up | Top-Down,Gaming Nexus,98,TxK is essential to every PS Vita library.
Pro Evolution Soccer 2009,Wii,Mar-17-2009,Konami,Sports | Traditional | Team | Soccer | Sim | Sim,Official Nintendo Magazine UK,93,This is how yearly updates always be handled. [Apr 2009 p.64]
Beyond Good & Evil HD,Xbox 360,Mar-2-2011,Ubisoft,Action Adventure | Fantasy | General | Fantasy,GameOver.gr,100,It is not about the known camera issues that cause several headaches or the short story. It is not about what this game should be and what has become of it. Itʼs about the very essence of gaming the essence that draws a permanent smile on your face while playing this masterpiece!
Midnight Club 3: DUB Edition,PlayStation 2,Apr-11-2005,Rockstar San Diego,Driving | Racing | GT / Street,AceGamez,100,A perfect blend of arcade style action mixing the best of Midnight Club 2 Midtown Madness Need for Speed Underground and Burnout 3. With a combination like that you really can't go wrong.
High Heat Major League Baseball 2003,PlayStation 2,Feb-9-2002,3DO,Sports | Traditional | Baseball | Sim,GamePro,100,Half of High Heat 2003's thrills come from its intuitive playable controls. Fielding and baserunning are a snap (though manual slides would have rocked) and the pitching/batting setup is one of the best ever.
Super Street Fighter II: Turbo Revival,Game Boy Advance,Oct-30-2001,Capcom,Action | Fighting | 2D,Hot Games,100,The graphics in this miniature version do the game perfect justice.
FIFA 17,Xbox One,Sep-27-2016,EA Sports | EA Vancouver,Sports | Team | Soccer | Sim,GameOver.gr,95,Simply put this is the best FIFA game we’ve seen in years and a superb package that will keep you hooked for months.
Rakuen,PC,May-10-2017,Laura Shigihara,Adventure | General | General,CGMagazine,95,Don't be fooled by its unassuming facade: Rakuen is a one-of-a-kind adventure that brings tears and smiles in equal measure.
BioShock: The Collection,Xbox One,Sep-13-2016,2K Games,Action | Miscellaneous | Shooter | Compilation | First-Person | Arcade,God is a Geek,95,While they vary ever so slightly in quality with the original for my money edging out the others and number 2 valiantly bringing up the rear all 3 games are incredibly playable and deeply compelling.
GT Legends,PC,Jan-23-2006,SimBin,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Pelit (Finland),93,It is a beautiful thing when a game seems to pull all the right strings. The cars are absolutely stunning and the way they handle makes each of them feel unique. Driving has rarely felt so good. [Nov 2005]
F1 2010,PlayStation 3,Sep-22-2010,Codemasters Birmingham,Driving | Racing | Simulation | Formula One | Formula One | Automobile,Gameblog.fr,100,Even though there are some mistakes here and there (let's say it's youth related) F1 2010 probably remains one of the best F1 racing games ever. It's reminiscent of the old Formula One on the original PlayStation and even better of the legendary F1 '97. But a thousand times more comprehensive and realistic. Its career mode grants it an enormous playtime expectancy and racing over the internet or against the clock is a delight best served with long evenings to fully enjoy it. Well that's it : F1 2010... what else ?
Maximo: Ghosts to Glory,PlayStation 2,Feb-11-2002,Capcom,Action | Platformer | 3D,Four Fat Chicks,100,Ghosts to Glory is one of the most addicting angering exciting and unforgiving-as-all-get-out (when jumping onto moving targets) games that I have ever played! There is never a dull moment.
BlazBlue: Central Fiction,PlayStation 4,Nov-1-2016,Arc System Works,Action | Fighting | 2D,Digitally Downloaded,90,BlazBlue really is gorgeous. Every character is animated in such a way that every movement they make reinforces their personalities. Every environment is a living breathing thing that sets a meaningful scene and helps build the world around the characters. Because everything is 2D and quite flat it’s easy to wish that all that storytelling and character building was funnelled into a more natural fit but then again with BlazBlue being such a successful franchise for so long now it’s hard to argue that the developers and producers are making a mistake.
Prey,Xbox One,May-5-2017,Arkane Studios,General | Action | Shooter | First-Person | Arcade,Windows Central,100,Prey might not be the prettiest game but it's among the most atmospheric. Arkane Studios has proven itself time and time again to be comprised of world-class world builders. Prey is no different. If you're a fan of Dead Space Deus Ex or Bioshock you simply have to buy this game.
Sound Shapes,PlayStation Vita,Aug-7-2012,SCEA,Action | Miscellaneous | Rhythm | Music Maker | Music Maker | Music,Gaming Age,100,Overall I found Sound Shapes to be an absolute joy to play with little to no complaints about the actual game itself. Outside of some clunky feeling mechanics on the level editing side via the Vita touch screen this marks my favorite platforming experience since Rayman Origins.
Gears 5,Xbox One,Sep-6-2019,The Coalition,Action | Shooter | Third-Person | Arcade,TheXboxHub,100,I have no hesitation in naming Gears 5 on Xbox One as a triumph. The story is amazing the multiplayer works perfectly and Horde and Escape are the cherries on the cake.
Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,PC,Dec-8-2014,Blizzard Entertainment,Miscellaneous | Strategy | Turn-Based | Card Battle,LevelUp,95,With its brilliant well-thought-out design Hearthstone is destined to become one of the best card games ever created. The expansion improves upon the impressive original card design and brings more strategies to the table. Any gamer whether TCG fan or not should appreciate the amazing work Blizzard has done.
MotorStorm,PlayStation 3,Mar-6-2007,Evolution Studios,Driving | Racing | Simulation | Rally / Offroad | Rally / Offroad | Automobile,Play Magazine,95,This is why you risked your life and went into debt: For a game console. [JPN Import; Feb 2007 p.80]
Fight Night Champion,PlayStation 3,Mar-1-2011,EA Canada,Sports | Traditional | Individual | Boxing | Boxing | Combat | Boxing / Martial Arts,Gaming Age,100,The game looks the part sounds the part and certainly plays the part. Topped off with a wealth of options that will keep you playing for hours on end and an addictive online mode Fight Night is just what the game's subtitle suggest...it's a Champion.
Resident Evil 5,PlayStation 3,Mar-13-2009,Capcom,Action Adventure | Horror | Horror | Survival,Playstation: The Official Magazine (US),100,Perhaps Resident Evil 5's most remarkable achievement is how it deftly straddles the line between the franchise's sometimes endearing sometimes frustrating legacy gameplay mechanics while incorporating more contemporary action adventure elements like enhanced interaction and exploration of environments and a decidedly more shooter-like control scheme. [Mar 2009 p.38]
God of War: Origins Collection,PlayStation 3,Sep-13-2011,Ready at Dawn,Miscellaneous | Compilation | Compilation,Gaming Age,100,With enhanced anti-aliased visuals running at 60 fps and 1080p both games on the PlayStation 3 look about as fantastic as you would expect them to when making the transition from a 480x272 pixel portable screen.
Salt and Sanctuary,PlayStation 4,Mar-15-2016,Ska Studios,Action | Platformer | 2D,LEVEL (Czech Republic),100,This tribute to Souls series is built on the proven mechanics but it extends them beyond the "original" universe. Thanks to jumping segments it offers a tougher challenge yet it is fair and fun as hell. [Issue#263]
Xenogears,PlayStation,Oct-20-1998,SquareSoft,Role-Playing | Console-style RPG,Games Domain,100,Combining good action dark drama a splash of anime and lots of Really Big Robots this game is the must-buy Playstation RPG of the season... Square's greatest masterpiece since it started producing for Playstation and I highly recommend this game to anyone who's even heard of "Final Fantasy."
Space Rangers 2: Rise of the Dominators,PC,Mar-27-2006,1C | Elemental Games | 1C Entertainment,Role-Playing | General | General,GamingTrend,96,Imagination will always substitute for visual splendor if a story is told in a genius way and Space Rangers 2 does exactly that. This is one for the record books and simply must be played.
Tetris DS,DS,Mar-20-2006,Nintendo,Miscellaneous | Puzzle | Puzzle | Puzzle | Stacking | Stacking,GamePro,100,Aside from an unresponsive touchscreen issue every now and then Tetris DS is an amazing puzzle package and is easily one of the best DS games to date - a perfect partner for the upcoming DS Lite.
Dark Souls Remastered,PlayStation 4,May-25-2018,From Software,Role-Playing | Action RPG,Guardian,100,If you want to visit Lordran and enjoy a straight-up bash-the-baddies quest then you’ll find no better collection of bosses than this. If a new kind of adventure appeals however one in which quick fingers matter less than brains and human cunning there’s still nothing like Dark Souls. After seven years its mystery has diminished but it’s still among the best of the best.
Shin Megami Tensei: Devil Survivor,DS,Jun-23-2009,Atlus,Role-Playing | Strategy | Turn-Based | General | General | Tactics,Worth Playing,93,Shin Megami Tensei: Devil Survivor is easily one of the best strategy-RPGs on the Nintendo DS and may even be one of the better strategy RPGs ever made.
Prince of Persia: The Two Thrones,GameCube,Dec-1-2005,Ubisoft,Action Adventure | Fantasy,Cheat Code Central,96,All of the game's elements mesh from the music to the storyline from the puzzles to the control system. I can't find anything nasty to say about this game. Ubisoft have certainly done their homework.
Tales From The Borderlands: Episode 1 - Zer0 Sum,PC,Nov-25-2014,Telltale Games,Miscellaneous | General | Adventure | General,DarkStation,100,Telltale puts it’s own spin on things but fans will appreciate their faithfulness to the source material.
Top Spin 4,Xbox 360,Mar-15-2011,2K Czech,Sports | Traditional | Individual | Tennis | Tennis,Gameblog.fr,100,Even though it suffers some shortcomings when it comes to signature moves or the overall sound department Top Spin 4 is blessed with a pretty solid gameplay. Accessible and fun it remains realistic as well with a huge career mode and ranks up as the top title of the franchise to date.
